,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Delhi Capitals,Rajasthan Royals,0.1,S Dhawan,PP Shaw,C Sakariya,0,0,0,0,0,0,0
1,1st innings,Delhi Capitals,Rajasthan Royals,0.2,S Dhawan,PP Shaw,C Sakariya,0,0,0,0,0,0,0
2,1st innings,Delhi Capitals,Rajasthan Royals,0.3,S Dhawan,PP Shaw,C Sakariya,0,1,1,0,0,0,0
3,1st innings,Delhi Capitals,Rajasthan Royals,0.4,PP Shaw,S Dhawan,C Sakariya,0,0,0,0,0,0,0
4,1st innings,Delhi Capitals,Rajasthan Royals,0.5,PP Shaw,S Dhawan,C Sakariya,0,0,0,0,0,0,0
5,1st innings,Delhi Capitals,Rajasthan Royals,0.6,PP Shaw,S Dhawan,C Sakariya,0,1,1,0,0,0,0
6,1st innings,Delhi Capitals,Rajasthan Royals,1.1,PP Shaw,S Dhawan,JD Unadkat,0,1,1,0,0,0,0
7,1st innings,Delhi Capitals,Rajasthan Royals,1.2,S Dhawan,PP Shaw,JD Unadkat,0,1,1,0,0,0,0
8,1st innings,Delhi Capitals,Rajasthan Royals,1.3,PP Shaw,S Dhawan,JD Unadkat,0,0,0,0,0,0,0
9,1st innings,Delhi Capitals,Rajasthan Royals,1.4,PP Shaw,S Dhawan,JD Unadkat,0,0,0,0,0,0,0
10,1st innings,Delhi Capitals,Rajasthan Royals,1.5,PP Shaw,S Dhawan,JD Unadkat,0,1,1,0,0,0,0
11,1st innings,Delhi Capitals,Rajasthan Royals,1.6,S Dhawan,PP Shaw,JD Unadkat,0,0,0,0,PP Shaw,caught,DA Miller
12,1st innings,Delhi Capitals,Rajasthan Royals,2.1,AM Rahane,S Dhawan,C Sakariya,0,4,4,0,0,0,0
13,1st innings,Delhi Capitals,Rajasthan Royals,2.2,AM Rahane,S Dhawan,C Sakariya,0,1,1,0,0,0,0
14,1st innings,Delhi Capitals,Rajasthan Royals,2.3,S Dhawan,AM Rahane,C Sakariya,0,1,1,0,0,0,0
