,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Royal Challengers Bangalore,Mumbai Indians,0.1,D Padikkal,V Kohli,TA Boult,0,0,0,,,,
1,1st innings,Royal Challengers Bangalore,Mumbai Indians,0.2,D Padikkal,V Kohli,TA Boult,0,6,6,,,,
2,1st innings,Royal Challengers Bangalore,Mumbai Indians,0.3,D Padikkal,V Kohli,TA Boult,0,0,0,,,,
3,1st innings,Royal Challengers Bangalore,Mumbai Indians,0.4,D Padikkal,V Kohli,TA Boult,0,0,0,,,,
4,1st innings,Royal Challengers Bangalore,Mumbai Indians,0.5,D Padikkal,V Kohli,TA Boult,0,0,0,,,,
5,1st innings,Royal Challengers Bangalore,Mumbai Indians,0.6,D Padikkal,V Kohli,TA Boult,1,0,1,wides,,,
6,1st innings,Royal Challengers Bangalore,Mumbai Indians,0.7,D Padikkal,V Kohli,TA Boult,0,0,0,,,,
7,1st innings,Royal Challengers Bangalore,Mumbai Indians,1.1,V Kohli,D Padikkal,JJ Bumrah,0,0,0,,,,
8,1st innings,Royal Challengers Bangalore,Mumbai Indians,1.2,V Kohli,D Padikkal,JJ Bumrah,0,0,0,,,,
9,1st innings,Royal Challengers Bangalore,Mumbai Indians,1.3,V Kohli,D Padikkal,JJ Bumrah,0,0,0,,,,
10,1st innings,Royal Challengers Bangalore,Mumbai Indians,1.4,V Kohli,D Padikkal,JJ Bumrah,0,0,0,,D Padikkal,caught,Q de Kock
11,1st innings,Royal Challengers Bangalore,Mumbai Indians,1.5,V Kohli,KS Bharat,JJ Bumrah,0,1,1,,,,
12,1st innings,Royal Challengers Bangalore,Mumbai Indians,1.6,KS Bharat,V Kohli,JJ Bumrah,2,0,2,legbyes,,,
13,1st innings,Royal Challengers Bangalore,Mumbai Indians,2.1,V Kohli,KS Bharat,TA Boult,0,0,0,,,,
14,1st innings,Royal Challengers Bangalore,Mumbai Indians,2.2,V Kohli,KS Bharat,TA Boult,0,0,0,,,,
15,1st innings,Royal Challengers Bangalore,Mumbai Indians,2.3,V Kohli,KS Bharat,TA Boult,0,0,0,,,,
16,1st innings,Royal Challengers Bangalore,Mumbai Indians,2.4,V Kohli,KS Bharat,TA Boult,0,4,4,,,,
17,1st innings,Royal Challengers Bangalore,Mumbai Indians,2.5,V Kohli,KS Bharat,TA Boult,0,1,1,,,,
18,1st innings,Royal Challengers Bangalore,Mumbai Indians,2.6,KS Bharat,V Kohli,TA Boult,0,0,0,,,,
19,1st innings,Royal Challengers Bangalore,Mumbai Indians,3.1,V Kohli,KS Bharat,JJ Bumrah,0,1,1,,,,
