,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Rajasthan Royals,Mumbai Indians,0.1,YBK Jaiswal,E Lewis,TA Boult,0,0,0,,,,
1,1st innings,Rajasthan Royals,Mumbai Indians,0.2,YBK Jaiswal,E Lewis,TA Boult,0,0,0,,,,
2,1st innings,Rajasthan Royals,Mumbai Indians,0.3,YBK Jaiswal,E Lewis,TA Boult,0,0,0,,,,
3,1st innings,Rajasthan Royals,Mumbai Indians,0.4,YBK Jaiswal,E Lewis,TA Boult,1,0,1,wides,,,
4,1st innings,Rajasthan Royals,Mumbai Indians,0.5,YBK Jaiswal,E Lewis,TA Boult,0,1,1,,,,
5,1st innings,Rajasthan Royals,Mumbai Indians,0.6,E Lewis,YBK Jaiswal,TA Boult,0,4,4,,,,
6,1st innings,Rajasthan Royals,Mumbai Indians,0.7,E Lewis,YBK Jaiswal,TA Boult,0,0,0,,,,
7,1st innings,Rajasthan Royals,Mumbai Indians,1.1,YBK Jaiswal,E Lewis,J Yadav,0,0,0,,,,
8,1st innings,Rajasthan Royals,Mumbai Indians,1.2,YBK Jaiswal,E Lewis,J Yadav,0,6,6,,,,
9,1st innings,Rajasthan Royals,Mumbai Indians,1.3,YBK Jaiswal,E Lewis,J Yadav,0,1,1,,,,
10,1st innings,Rajasthan Royals,Mumbai Indians,1.4,E Lewis,YBK Jaiswal,J Yadav,0,0,0,,,,
11,1st innings,Rajasthan Royals,Mumbai Indians,1.5,E Lewis,YBK Jaiswal,J Yadav,0,4,4,,,,
12,1st innings,Rajasthan Royals,Mumbai Indians,1.6,E Lewis,YBK Jaiswal,J Yadav,0,4,4,,,,
13,1st innings,Rajasthan Royals,Mumbai Indians,2.1,YBK Jaiswal,E Lewis,JJ Bumrah,0,4,4,,,,
14,1st innings,Rajasthan Royals,Mumbai Indians,2.2,YBK Jaiswal,E Lewis,JJ Bumrah,0,0,0,,,,
15,1st innings,Rajasthan Royals,Mumbai Indians,2.3,YBK Jaiswal,E Lewis,JJ Bumrah,0,0,0,,,,
16,1st innings,Rajasthan Royals,Mumbai Indians,2.4,YBK Jaiswal,E Lewis,JJ Bumrah,0,1,1,,,,
17,1st innings,Rajasthan Royals,Mumbai Indians,2.5,E Lewis,YBK Jaiswal,JJ Bumrah,0,0,0,,,,
18,1st innings,Rajasthan Royals,Mumbai Indians,2.6,E Lewis,YBK Jaiswal,JJ Bumrah,0,0,0,,,,
19,1st innings,Rajasthan Royals,Mumbai Indians,3.1,YBK Jaiswal,E Lewis,NM Coulter-Nile,0,0,0,,,,
20,1st innings,Rajasthan Royals,Mumbai Indians,3.2,YBK Jaiswal,E Lewis,NM Coulter-Nile,0,1,1,,,,
21,1st innings,Rajasthan Royals,Mumbai Indians,3.3,E Lewis,YBK Jaiswal,NM Coulter-Nile,0,0,0,,,,
22,1st innings,Rajasthan Royals,Mumbai Indians,3.4,E Lewis,YBK Jaiswal,NM Coulter-Nile,0,0,0,,YBK Jaiswal,caught,Ishan Kishan
23,1st innings,Rajasthan Royals,Mumbai Indians,3.5,E Lewis,SV Samson,NM Coulter-Nile,0,1,1,,,,
24,1st innings,Rajasthan Royals,Mumbai Indians,3.6,SV Samson,E Lewis,NM Coulter-Nile,0,4,4,,,,
25,1st innings,Rajasthan Royals,Mumbai Indians,4.1,E Lewis,SV Samson,TA Boult,1,0,1,wides,,,
26,1st innings,Rajasthan Royals,Mumbai Indians,4.2,E Lewis,SV Samson,TA Boult,0,1,1,,,,
27,1st innings,Rajasthan Royals,Mumbai Indians,4.3,SV Samson,E Lewis,TA Boult,0,1,1,,,,
28,1st innings,Rajasthan Royals,Mumbai Indians,4.4,E Lewis,SV Samson,TA Boult,0,0,0,,,,
29,1st innings,Rajasthan Royals,Mumbai Indians,4.5,E Lewis,SV Samson,TA Boult,0,0,0,,,,
30,1st innings,Rajasthan Royals,Mumbai Indians,4.6,E Lewis,SV Samson,TA Boult,0,1,1,,,,
31,1st innings,Rajasthan Royals,Mumbai Indians,4.7,SV Samson,E Lewis,TA Boult,0,1,1,,,,
32,1st innings,Rajasthan Royals,Mumbai Indians,5.1,SV Samson,E Lewis,JJ Bumrah,0,4,4,,,,
33,1st innings,Rajasthan Royals,Mumbai Indians,5.2,SV Samson,E Lewis,JJ Bumrah,0,0,0,,,,
34,1st innings,Rajasthan Royals,Mumbai Indians,5.3,SV Samson,E Lewis,JJ Bumrah,0,0,0,,E Lewis,lbw,
35,1st innings,Rajasthan Royals,Mumbai Indians,5.4,SV Samson,S Dube,JJ Bumrah,0,0,0,,,,
36,1st innings,Rajasthan Royals,Mumbai Indians,5.5,SV Samson,S Dube,JJ Bumrah,0,0,0,,,,
