,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,0.1,WP Saha,JJ Roy,TG Southee,0,1,1,,,,
1,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,0.2,JJ Roy,WP Saha,TG Southee,0,0,0,,WP Saha,lbw,
2,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,0.3,JJ Roy,KS Williamson,TG Southee,0,0,0,,,,
3,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,0.4,JJ Roy,KS Williamson,TG Southee,0,0,0,,,,
4,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,0.5,JJ Roy,KS Williamson,TG Southee,0,0,0,,,,
5,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,0.6,JJ Roy,KS Williamson,TG Southee,0,3,3,,,,
6,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.1,JJ Roy,KS Williamson,Shivam Mavi,0,0,0,,,,
7,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.2,JJ Roy,KS Williamson,Shivam Mavi,0,1,1,,,,
8,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.3,KS Williamson,JJ Roy,Shivam Mavi,0,0,0,,,,
9,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.4,KS Williamson,JJ Roy,Shivam Mavi,0,1,1,,,,
10,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.5,JJ Roy,KS Williamson,Shivam Mavi,0,0,0,,,,
11,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.6,JJ Roy,KS Williamson,Shivam Mavi,0,0,0,,,,
12,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,2.1,KS Williamson,JJ Roy,TG Southee,0,0,0,,,,
13,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,2.2,KS Williamson,JJ Roy,TG Southee,0,4,4,,,,
14,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,2.3,KS Williamson,JJ Roy,TG Southee,0,4,4,,,,
15,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,2.4,KS Williamson,JJ Roy,TG Southee,0,0,0,,,,
16,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,2.5,KS Williamson,JJ Roy,TG Southee,0,0,0,,,,
17,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,2.6,KS Williamson,JJ Roy,TG Southee,0,0,0,,,,
18,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,3.1,JJ Roy,KS Williamson,Shivam Mavi,0,1,1,,,,
19,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,3.2,KS Williamson,JJ Roy,Shivam Mavi,0,0,0,,,,
20,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,3.3,KS Williamson,JJ Roy,Shivam Mavi,1,0,1,noballs,,,
21,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,3.4,KS Williamson,JJ Roy,Shivam Mavi,0,0,0,,,,
22,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,3.5,KS Williamson,JJ Roy,Shivam Mavi,0,0,0,,JJ Roy,caught,TG Southee
