,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.1,D Padikkal,V Kohli,Harbhajan Singh,0,0,0,,,,
1,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.2,D Padikkal,V Kohli,Harbhajan Singh,1,0,1,noballs,,,
2,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.3,D Padikkal,V Kohli,Harbhajan Singh,0,4,4,,,,
3,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.4,D Padikkal,V Kohli,Harbhajan Singh,0,1,1,,,,
4,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.5,V Kohli,D Padikkal,Harbhajan Singh,0,0,0,,,,
5,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.6,V Kohli,D Padikkal,Harbhajan Singh,0,0,0,,,,
6,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.7,V Kohli,D Padikkal,Harbhajan Singh,0,0,0,,,,
7,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.1,D Padikkal,V Kohli,CV Varun,0,0,0,,,,
8,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.2,D Padikkal,V Kohli,CV Varun,0,0,0,,V Kohli,caught,RA Tripathi
9,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.3,RM Patidar,D Padikkal,CV Varun,0,1,1,,,,
10,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.4,D Padikkal,RM Patidar,CV Varun,0,1,1,,,,
11,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.5,RM Patidar,D Padikkal,CV Varun,0,1,1,,,,
12,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.6,D Padikkal,RM Patidar,CV Varun,0,0,0,,RM Patidar,bowled,
13,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,2.1,GJ Maxwell,D Padikkal,Harbhajan Singh,0,0,0,,,,
14,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,2.2,GJ Maxwell,D Padikkal,Harbhajan Singh,0,0,0,,,,
15,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,2.3,GJ Maxwell,D Padikkal,Harbhajan Singh,0,0,0,,,,
16,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,2.4,GJ Maxwell,D Padikkal,Harbhajan Singh,0,0,0,,,,
17,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,2.5,GJ Maxwell,D Padikkal,Harbhajan Singh,1,0,1,wides,,,
18,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,2.6,GJ Maxwell,D Padikkal,Harbhajan Singh,0,1,1,,,,
19,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,2.7,D Padikkal,GJ Maxwell,Harbhajan Singh,0,1,1,,,,
20,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,3.1,D Padikkal,GJ Maxwell,Shakib Al Hasan,0,4,4,,,,
21,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,3.2,D Padikkal,GJ Maxwell,Shakib Al Hasan,0,0,0,,,,
22,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,3.3,D Padikkal,GJ Maxwell,Shakib Al Hasan,0,0,0,,,,
23,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,3.4,D Padikkal,GJ Maxwell,Shakib Al Hasan,0,1,1,,,,
24,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,3.5,GJ Maxwell,D Padikkal,Shakib Al Hasan,0,1,1,,,,
25,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,3.6,D Padikkal,GJ Maxwell,Shakib Al Hasan,0,1,1,,,,
26,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,4.1,D Padikkal,GJ Maxwell,PJ Cummins,0,0,0,,,,
27,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,4.2,D Padikkal,GJ Maxwell,PJ Cummins,0,4,4,,,,
28,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,4.3,D Padikkal,GJ Maxwell,PJ Cummins,0,1,1,,,,
29,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,4.4,GJ Maxwell,D Padikkal,PJ Cummins,0,2,2,,,,
30,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,4.5,GJ Maxwell,D Padikkal,PJ Cummins,0,0,0,,,,
31,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,4.6,GJ Maxwell,D Padikkal,PJ Cummins,0,2,2,,,,
32,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,5.1,D Padikkal,GJ Maxwell,Shakib Al Hasan,0,6,6,,,,
33,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,5.2,D Padikkal,GJ Maxwell,Shakib Al Hasan,0,1,1,,,,
34,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,5.3,GJ Maxwell,D Padikkal,Shakib Al Hasan,0,4,4,,,,
35,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,5.4,GJ Maxwell,D Padikkal,Shakib Al Hasan,0,1,1,,,,
36,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,5.5,D Padikkal,GJ Maxwell,Shakib Al Hasan,0,4,4,,,,
37,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,5.6,D Padikkal,GJ Maxwell,Shakib Al Hasan,0,1,1,,,,
38,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,6.1,D Padikkal,GJ Maxwell,M Prasidh Krishna,0,0,0,,,,
39,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,6.2,D Padikkal,GJ Maxwell,M Prasidh Krishna,0,1,1,,,,
40,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,6.3,GJ Maxwell,D Padikkal,M Prasidh Krishna,1,1,2,noballs,,,
41,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,6.4,D Padikkal,GJ Maxwell,M Prasidh Krishna,0,4,4,,,,
42,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,6.5,D Padikkal,GJ Maxwell,M Prasidh Krishna,0,0,0,,,,
43,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,6.6,D Padikkal,GJ Maxwell,M Prasidh Krishna,0,0,0,,,,
44,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,6.7,D Padikkal,GJ Maxwell,M Prasidh Krishna,0,1,1,,,,
45,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,7.1,D Padikkal,GJ Maxwell,CV Varun,1,0,1,noballs,,,
46,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,7.2,D Padikkal,GJ Maxwell,CV Varun,0,6,6,,,,
47,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,7.3,D Padikkal,GJ Maxwell,CV Varun,0,4,4,,,,
48,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,7.4,D Padikkal,GJ Maxwell,CV Varun,0,1,1,,,,
49,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,7.5,GJ Maxwell,D Padikkal,CV Varun,0,1,1,,,,
50,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,7.6,D Padikkal,GJ Maxwell,CV Varun,0,1,1,,,,
51,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,7.7,GJ Maxwell,D Padikkal,CV Varun,0,0,0,,,,
52,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,8.1,D Padikkal,GJ Maxwell,PJ Cummins,0,1,1,,,,
53,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,8.2,GJ Maxwell,D Padikkal,PJ Cummins,0,2,2,,,,
54,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,8.3,GJ Maxwell,D Padikkal,PJ Cummins,0,1,1,,,,
55,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,8.4,D Padikkal,GJ Maxwell,PJ Cummins,0,4,4,,,,
56,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,8.5,D Padikkal,GJ Maxwell,PJ Cummins,0,2,2,,,,
57,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,8.6,D Padikkal,GJ Maxwell,PJ Cummins,0,1,1,,,,
58,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,9.1,D Padikkal,GJ Maxwell,M Prasidh Krishna,0,1,1,,,,
59,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,9.2,GJ Maxwell,D Padikkal,M Prasidh Krishna,0,0,0,,,,
60,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,9.3,GJ Maxwell,D Padikkal,M Prasidh Krishna,0,1,1,,,,
61,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,9.4,D Padikkal,GJ Maxwell,M Prasidh Krishna,0,0,0,,,,
62,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,9.5,D Padikkal,GJ Maxwell,M Prasidh Krishna,0,4,4,,,,
63,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,9.6,D Padikkal,GJ Maxwell,M Prasidh Krishna,0,0,0,,,,
64,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,10.1,GJ Maxwell,D Padikkal,Harbhajan Singh,0,0,0,,,,
65,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,10.2,GJ Maxwell,D Padikkal,Harbhajan Singh,0,4,4,,,,
66,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,10.3,GJ Maxwell,D Padikkal,Harbhajan Singh,0,1,1,,,,
67,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,10.4,D Padikkal,GJ Maxwell,Harbhajan Singh,0,4,4,,,,
68,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,10.5,D Padikkal,GJ Maxwell,Harbhajan Singh,0,1,1,,,,
69,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,10.6,GJ Maxwell,D Padikkal,Harbhajan Singh,0,1,1,,,,
70,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,11.1,GJ Maxwell,D Padikkal,M Prasidh Krishna,0,0,0,,D Padikkal,caught,RA Tripathi
71,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,11.2,AB de Villiers,GJ Maxwell,M Prasidh Krishna,0,0,0,,,,
72,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,11.3,AB de Villiers,GJ Maxwell,M Prasidh Krishna,0,0,0,,,,
