,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Delhi Capitals,Sunrisers Hyderabad,0.1,S Dhawan,PP Shaw,KK Ahmed,0,4,4,0,0,0,0
1,1st innings,Delhi Capitals,Sunrisers Hyderabad,0.2,S Dhawan,PP Shaw,KK Ahmed,0,4,4,0,0,0,0
2,1st innings,Delhi Capitals,Sunrisers Hyderabad,0.3,S Dhawan,PP Shaw,KK Ahmed,0,4,4,0,0,0,0
3,1st innings,Delhi Capitals,Sunrisers Hyderabad,0.4,S Dhawan,PP Shaw,KK Ahmed,0,0,0,0,0,0,0
4,1st innings,Delhi Capitals,Sunrisers Hyderabad,0.5,S Dhawan,PP Shaw,KK Ahmed,0,0,0,0,0,0,0
5,1st innings,Delhi Capitals,Sunrisers Hyderabad,0.6,S Dhawan,PP Shaw,KK Ahmed,0,0,0,0,0,0,0
6,1st innings,Delhi Capitals,Sunrisers Hyderabad,1.1,PP Shaw,S Dhawan,Abhishek Sharma,0,0,0,0,0,0,0
7,1st innings,Delhi Capitals,Sunrisers Hyderabad,1.2,PP Shaw,S Dhawan,Abhishek Sharma,1,0,1,wides,0,0,0
8,1st innings,Delhi Capitals,Sunrisers Hyderabad,1.3,PP Shaw,S Dhawan,Abhishek Sharma,0,4,4,0,0,0,0
9,1st innings,Delhi Capitals,Sunrisers Hyderabad,1.4,PP Shaw,S Dhawan,Abhishek Sharma,0,1,1,0,0,0,0
10,1st innings,Delhi Capitals,Sunrisers Hyderabad,1.5,S Dhawan,PP Shaw,Abhishek Sharma,0,4,4,0,0,0,0
11,1st innings,Delhi Capitals,Sunrisers Hyderabad,1.6,S Dhawan,PP Shaw,Abhishek Sharma,0,0,0,0,0,0,0
12,1st innings,Delhi Capitals,Sunrisers Hyderabad,1.7,S Dhawan,PP Shaw,Abhishek Sharma,0,4,4,0,0,0,0
13,1st innings,Delhi Capitals,Sunrisers Hyderabad,2.1,PP Shaw,S Dhawan,S Kaul,0,0,0,0,0,0,0
14,1st innings,Delhi Capitals,Sunrisers Hyderabad,2.2,PP Shaw,S Dhawan,S Kaul,0,1,1,0,0,0,0
15,1st innings,Delhi Capitals,Sunrisers Hyderabad,2.3,S Dhawan,PP Shaw,S Kaul,0,0,0,0,0,0,0
16,1st innings,Delhi Capitals,Sunrisers Hyderabad,2.4,S Dhawan,PP Shaw,S Kaul,0,0,0,0,0,0,0
17,1st innings,Delhi Capitals,Sunrisers Hyderabad,2.5,S Dhawan,PP Shaw,S Kaul,0,0,0,0,0,0,0
18,1st innings,Delhi Capitals,Sunrisers Hyderabad,2.6,S Dhawan,PP Shaw,S Kaul,0,6,6,0,0,0,0
19,1st innings,Delhi Capitals,Sunrisers Hyderabad,3.1,PP Shaw,S Dhawan,KK Ahmed,0,1,1,0,0,0,0
20,1st innings,Delhi Capitals,Sunrisers Hyderabad,3.2,S Dhawan,PP Shaw,KK Ahmed,0,2,2,0,0,0,0
21,1st innings,Delhi Capitals,Sunrisers Hyderabad,3.3,S Dhawan,PP Shaw,KK Ahmed,0,1,1,0,0,0,0
22,1st innings,Delhi Capitals,Sunrisers Hyderabad,3.4,PP Shaw,S Dhawan,KK Ahmed,0,0,0,0,0,0,0
23,1st innings,Delhi Capitals,Sunrisers Hyderabad,3.5,PP Shaw,S Dhawan,KK Ahmed,0,1,1,0,0,0,0
24,1st innings,Delhi Capitals,Sunrisers Hyderabad,3.6,S Dhawan,PP Shaw,KK Ahmed,0,1,1,0,0,0,0
25,1st innings,Delhi Capitals,Sunrisers Hyderabad,4.1,S Dhawan,PP Shaw,S Kaul,0,1,1,0,0,0,0
26,1st innings,Delhi Capitals,Sunrisers Hyderabad,4.2,PP Shaw,S Dhawan,S Kaul,0,1,1,0,0,0,0
27,1st innings,Delhi Capitals,Sunrisers Hyderabad,4.3,S Dhawan,PP Shaw,S Kaul,0,1,1,0,0,0,0
28,1st innings,Delhi Capitals,Sunrisers Hyderabad,4.4,PP Shaw,S Dhawan,S Kaul,0,1,1,0,0,0,0
29,1st innings,Delhi Capitals,Sunrisers Hyderabad,4.5,S Dhawan,PP Shaw,S Kaul,0,4,4,0,0,0,0
30,1st innings,Delhi Capitals,Sunrisers Hyderabad,4.6,S Dhawan,PP Shaw,S Kaul,0,1,1,0,0,0,0
31,1st innings,Delhi Capitals,Sunrisers Hyderabad,5.1,S Dhawan,PP Shaw,J Suchith,0,1,1,0,0,0,0
32,1st innings,Delhi Capitals,Sunrisers Hyderabad,5.2,PP Shaw,S Dhawan,J Suchith,0,1,1,0,0,0,0
33,1st innings,Delhi Capitals,Sunrisers Hyderabad,5.3,S Dhawan,PP Shaw,J Suchith,0,0,0,0,0,0,0
34,1st innings,Delhi Capitals,Sunrisers Hyderabad,5.4,S Dhawan,PP Shaw,J Suchith,0,1,1,0,0,0,0
35,1st innings,Delhi Capitals,Sunrisers Hyderabad,5.5,PP Shaw,S Dhawan,J Suchith,0,0,0,0,0,0,0
36,1st innings,Delhi Capitals,Sunrisers Hyderabad,5.6,PP Shaw,S Dhawan,J Suchith,0,0,0,0,0,0,0
37,1st innings,Delhi Capitals,Sunrisers Hyderabad,6.1,S Dhawan,PP Shaw,V Shankar,0,0,0,0,0,0,0
38,1st innings,Delhi Capitals,Sunrisers Hyderabad,6.2,S Dhawan,PP Shaw,V Shankar,0,0,0,0,0,0,0
39,1st innings,Delhi Capitals,Sunrisers Hyderabad,6.3,S Dhawan,PP Shaw,V Shankar,1,0,1,wides,0,0,0
40,1st innings,Delhi Capitals,Sunrisers Hyderabad,6.4,S Dhawan,PP Shaw,V Shankar,0,0,0,0,0,0,0
41,1st innings,Delhi Capitals,Sunrisers Hyderabad,6.5,S Dhawan,PP Shaw,V Shankar,0,1,1,0,0,0,0
42,1st innings,Delhi Capitals,Sunrisers Hyderabad,6.6,PP Shaw,S Dhawan,V Shankar,0,3,3,0,0,0,0
43,1st innings,Delhi Capitals,Sunrisers Hyderabad,6.7,S Dhawan,PP Shaw,V Shankar,0,0,0,0,0,0,0
44,1st innings,Delhi Capitals,Sunrisers Hyderabad,7.1,PP Shaw,S Dhawan,J Suchith,0,1,1,0,0,0,0
45,1st innings,Delhi Capitals,Sunrisers Hyderabad,7.2,S Dhawan,PP Shaw,J Suchith,0,1,1,0,0,0,0
46,1st innings,Delhi Capitals,Sunrisers Hyderabad,7.3,PP Shaw,S Dhawan,J Suchith,0,4,4,0,0,0,0
47,1st innings,Delhi Capitals,Sunrisers Hyderabad,7.4,PP Shaw,S Dhawan,J Suchith,0,4,4,0,0,0,0
48,1st innings,Delhi Capitals,Sunrisers Hyderabad,7.5,PP Shaw,S Dhawan,J Suchith,0,0,0,0,0,0,0
49,1st innings,Delhi Capitals,Sunrisers Hyderabad,7.6,PP Shaw,S Dhawan,J Suchith,0,1,1,0,0,0,0
50,1st innings,Delhi Capitals,Sunrisers Hyderabad,8.1,PP Shaw,S Dhawan,Rashid Khan,0,1,1,0,0,0,0
51,1st innings,Delhi Capitals,Sunrisers Hyderabad,8.2,S Dhawan,PP Shaw,Rashid Khan,0,1,1,0,0,0,0
52,1st innings,Delhi Capitals,Sunrisers Hyderabad,8.3,PP Shaw,S Dhawan,Rashid Khan,0,1,1,0,0,0,0
53,1st innings,Delhi Capitals,Sunrisers Hyderabad,8.4,S Dhawan,PP Shaw,Rashid Khan,0,2,2,0,0,0,0
54,1st innings,Delhi Capitals,Sunrisers Hyderabad,8.5,S Dhawan,PP Shaw,Rashid Khan,0,4,4,0,0,0,0
55,1st innings,Delhi Capitals,Sunrisers Hyderabad,8.6,S Dhawan,PP Shaw,Rashid Khan,0,0,0,0,0,0,0
56,1st innings,Delhi Capitals,Sunrisers Hyderabad,9.1,PP Shaw,S Dhawan,J Suchith,0,0,0,0,0,0,0
57,1st innings,Delhi Capitals,Sunrisers Hyderabad,9.2,PP Shaw,S Dhawan,J Suchith,0,1,1,0,0,0,0
58,1st innings,Delhi Capitals,Sunrisers Hyderabad,9.3,S Dhawan,PP Shaw,J Suchith,0,1,1,0,0,0,0
59,1st innings,Delhi Capitals,Sunrisers Hyderabad,9.4,PP Shaw,S Dhawan,J Suchith,0,0,0,0,0,0,0
60,1st innings,Delhi Capitals,Sunrisers Hyderabad,9.5,PP Shaw,S Dhawan,J Suchith,0,1,1,0,0,0,0
61,1st innings,Delhi Capitals,Sunrisers Hyderabad,9.6,S Dhawan,PP Shaw,J Suchith,0,1,1,0,0,0,0
62,1st innings,Delhi Capitals,Sunrisers Hyderabad,10.1,S Dhawan,PP Shaw,Rashid Khan,0,1,1,0,0,0,0
63,1st innings,Delhi Capitals,Sunrisers Hyderabad,10.2,PP Shaw,S Dhawan,Rashid Khan,0,0,0,0,S Dhawan,bowled,0
64,1st innings,Delhi Capitals,Sunrisers Hyderabad,10.3,PP Shaw,RR Pant,Rashid Khan,0,0,0,0,0,0,0
65,1st innings,Delhi Capitals,Sunrisers Hyderabad,10.4,PP Shaw,RR Pant,Rashid Khan,0,1,1,0,0,0,0
66,1st innings,Delhi Capitals,Sunrisers Hyderabad,10.5,RR Pant,PP Shaw,Rashid Khan,0,1,1,0,0,0,0
