,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,0.1,M Vohra,JC Buttler,Mohammed Siraj,0,0,0,,,,
1,1st innings,Rajasthan Royals,Royal Challengers Bangalore,0.2,M Vohra,JC Buttler,Mohammed Siraj,0,0,0,,,,
2,1st innings,Rajasthan Royals,Royal Challengers Bangalore,0.3,M Vohra,JC Buttler,Mohammed Siraj,0,0,0,,,,
3,1st innings,Rajasthan Royals,Royal Challengers Bangalore,0.4,M Vohra,JC Buttler,Mohammed Siraj,0,0,0,,,,
4,1st innings,Rajasthan Royals,Royal Challengers Bangalore,0.5,M Vohra,JC Buttler,Mohammed Siraj,0,4,4,,,,
5,1st innings,Rajasthan Royals,Royal Challengers Bangalore,0.6,M Vohra,JC Buttler,Mohammed Siraj,0,4,4,,,,
6,1st innings,Rajasthan Royals,Royal Challengers Bangalore,1.1,JC Buttler,M Vohra,KA Jamieson,0,0,0,,,,
7,1st innings,Rajasthan Royals,Royal Challengers Bangalore,1.2,JC Buttler,M Vohra,KA Jamieson,0,0,0,,,,
8,1st innings,Rajasthan Royals,Royal Challengers Bangalore,1.3,JC Buttler,M Vohra,KA Jamieson,0,0,0,,,,
9,1st innings,Rajasthan Royals,Royal Challengers Bangalore,1.4,JC Buttler,M Vohra,KA Jamieson,0,0,0,,,,
10,1st innings,Rajasthan Royals,Royal Challengers Bangalore,1.5,JC Buttler,M Vohra,KA Jamieson,0,4,4,,,,
11,1st innings,Rajasthan Royals,Royal Challengers Bangalore,1.6,JC Buttler,M Vohra,KA Jamieson,0,1,1,,,,
12,1st innings,Rajasthan Royals,Royal Challengers Bangalore,2.1,JC Buttler,M Vohra,Mohammed Siraj,0,1,1,,,,
13,1st innings,Rajasthan Royals,Royal Challengers Bangalore,2.2,M Vohra,JC Buttler,Mohammed Siraj,0,0,0,,,,
14,1st innings,Rajasthan Royals,Royal Challengers Bangalore,2.3,M Vohra,JC Buttler,Mohammed Siraj,0,0,0,,JC Buttler,bowled,
15,1st innings,Rajasthan Royals,Royal Challengers Bangalore,2.4,M Vohra,SV Samson,Mohammed Siraj,0,0,0,,,,
16,1st innings,Rajasthan Royals,Royal Challengers Bangalore,2.5,M Vohra,SV Samson,Mohammed Siraj,0,0,0,,,,
17,1st innings,Rajasthan Royals,Royal Challengers Bangalore,2.6,M Vohra,SV Samson,Mohammed Siraj,0,0,0,,,,
18,1st innings,Rajasthan Royals,Royal Challengers Bangalore,3.1,SV Samson,M Vohra,KA Jamieson,0,1,1,,,,
19,1st innings,Rajasthan Royals,Royal Challengers Bangalore,3.2,M Vohra,SV Samson,KA Jamieson,0,0,0,,,,
20,1st innings,Rajasthan Royals,Royal Challengers Bangalore,3.3,M Vohra,SV Samson,KA Jamieson,0,0,0,,,,
21,1st innings,Rajasthan Royals,Royal Challengers Bangalore,3.4,M Vohra,SV Samson,KA Jamieson,0,1,1,,,,
22,1st innings,Rajasthan Royals,Royal Challengers Bangalore,3.5,SV Samson,M Vohra,KA Jamieson,0,0,0,,M Vohra,caught,KW Richardson
23,1st innings,Rajasthan Royals,Royal Challengers Bangalore,3.6,DA Miller,SV Samson,KA Jamieson,0,1,1,,,,
24,1st innings,Rajasthan Royals,Royal Challengers Bangalore,4.1,DA Miller,SV Samson,Mohammed Siraj,0,1,1,,,,
