,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Chennai Super Kings,Mumbai Indians,0.1,F du Plessis,RD Gaikwad,TA Boult,0,0,0,0,0,0,0
1,1st innings,Chennai Super Kings,Mumbai Indians,0.2,F du Plessis,RD Gaikwad,TA Boult,1,0,1,legbyes,0,0,0
2,1st innings,Chennai Super Kings,Mumbai Indians,0.3,RD Gaikwad,F du Plessis,TA Boult,0,0,0,0,0,0,0
3,1st innings,Chennai Super Kings,Mumbai Indians,0.4,RD Gaikwad,F du Plessis,TA Boult,0,0,0,0,0,0,0
4,1st innings,Chennai Super Kings,Mumbai Indians,0.5,RD Gaikwad,F du Plessis,TA Boult,0,0,0,0,F du Plessis,caught,AF Milne
5,1st innings,Chennai Super Kings,Mumbai Indians,0.6,RD Gaikwad,MM Ali,TA Boult,0,0,0,0,0,0,0
6,1st innings,Chennai Super Kings,Mumbai Indians,1.1,MM Ali,RD Gaikwad,AF Milne,0,1,1,0,0,0,0
7,1st innings,Chennai Super Kings,Mumbai Indians,1.2,RD Gaikwad,MM Ali,AF Milne,0,0,0,0,0,0,0
8,1st innings,Chennai Super Kings,Mumbai Indians,1.3,RD Gaikwad,MM Ali,AF Milne,0,0,0,0,MM Ali,caught,SS Tiwary
9,1st innings,Chennai Super Kings,Mumbai Indians,1.4,RD Gaikwad,AT Rayudu,AF Milne,0,0,0,0,0,0,0
10,1st innings,Chennai Super Kings,Mumbai Indians,1.5,RD Gaikwad,AT Rayudu,AF Milne,0,0,0,0,0,0,0
11,1st innings,Chennai Super Kings,Mumbai Indians,1.6,RD Gaikwad,AT Rayudu,AF Milne,1,0,1,legbyes,AT Rayudu,retired hurt,0
12,1st innings,Chennai Super Kings,Mumbai Indians,2.1,RD Gaikwad,SK Raina,TA Boult,0,0,0,0,0,0,0
13,1st innings,Chennai Super Kings,Mumbai Indians,2.2,RD Gaikwad,SK Raina,TA Boult,0,0,0,0,0,0,0
14,1st innings,Chennai Super Kings,Mumbai Indians,2.3,RD Gaikwad,SK Raina,TA Boult,0,0,0,0,0,0,0
15,1st innings,Chennai Super Kings,Mumbai Indians,2.4,RD Gaikwad,SK Raina,TA Boult,0,4,4,0,0,0,0
16,1st innings,Chennai Super Kings,Mumbai Indians,2.5,RD Gaikwad,SK Raina,TA Boult,0,0,0,0,0,0,0
17,1st innings,Chennai Super Kings,Mumbai Indians,2.6,RD Gaikwad,SK Raina,TA Boult,0,0,0,0,SK Raina,caught,RD Chahar
18,1st innings,Chennai Super Kings,Mumbai Indians,3.1,MS Dhoni,RD Gaikwad,AF Milne,0,0,0,0,0,0,0
19,1st innings,Chennai Super Kings,Mumbai Indians,3.2,MS Dhoni,RD Gaikwad,AF Milne,0,0,0,0,0,0,0
