,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Mumbai Indians,Kolkata Knight Riders,0.1,Q de Kock,RG Sharma,N Rana,0,4,4,0,0,0,0
1,1st innings,Mumbai Indians,Kolkata Knight Riders,0.2,Q de Kock,RG Sharma,N Rana,0,0,0,0,0,0,0
2,1st innings,Mumbai Indians,Kolkata Knight Riders,0.3,Q de Kock,RG Sharma,N Rana,0,0,0,0,0,0,0
3,1st innings,Mumbai Indians,Kolkata Knight Riders,0.4,Q de Kock,RG Sharma,N Rana,0,0,0,0,0,0,0
4,1st innings,Mumbai Indians,Kolkata Knight Riders,0.5,Q de Kock,RG Sharma,N Rana,0,1,1,0,0,0,0
5,1st innings,Mumbai Indians,Kolkata Knight Riders,0.6,RG Sharma,Q de Kock,N Rana,0,0,0,0,0,0,0
6,1st innings,Mumbai Indians,Kolkata Knight Riders,1.1,Q de Kock,RG Sharma,CV Varun,0,0,0,0,0,0,0
7,1st innings,Mumbai Indians,Kolkata Knight Riders,1.2,Q de Kock,RG Sharma,CV Varun,0,0,0,0,0,0,0
8,1st innings,Mumbai Indians,Kolkata Knight Riders,1.3,Q de Kock,RG Sharma,CV Varun,1,0,1,wides,0,0,0
9,1st innings,Mumbai Indians,Kolkata Knight Riders,1.4,Q de Kock,RG Sharma,CV Varun,0,1,1,0,0,0,0
10,1st innings,Mumbai Indians,Kolkata Knight Riders,1.5,RG Sharma,Q de Kock,CV Varun,0,0,0,0,0,0,0
11,1st innings,Mumbai Indians,Kolkata Knight Riders,1.6,RG Sharma,Q de Kock,CV Varun,0,1,1,0,0,0,0
12,1st innings,Mumbai Indians,Kolkata Knight Riders,1.7,Q de Kock,RG Sharma,CV Varun,0,1,1,0,0,0,0
13,1st innings,Mumbai Indians,Kolkata Knight Riders,2.1,Q de Kock,RG Sharma,SP Narine,0,1,1,0,0,0,0
14,1st innings,Mumbai Indians,Kolkata Knight Riders,2.2,RG Sharma,Q de Kock,SP Narine,0,1,1,0,0,0,0
15,1st innings,Mumbai Indians,Kolkata Knight Riders,2.3,Q de Kock,RG Sharma,SP Narine,0,4,4,0,0,0,0
16,1st innings,Mumbai Indians,Kolkata Knight Riders,2.4,Q de Kock,RG Sharma,SP Narine,0,1,1,0,0,0,0
17,1st innings,Mumbai Indians,Kolkata Knight Riders,2.5,RG Sharma,Q de Kock,SP Narine,0,0,0,0,0,0,0
18,1st innings,Mumbai Indians,Kolkata Knight Riders,2.6,RG Sharma,Q de Kock,SP Narine,0,4,4,0,0,0,0
19,1st innings,Mumbai Indians,Kolkata Knight Riders,3.1,Q de Kock,RG Sharma,CV Varun,0,4,4,0,0,0,0
20,1st innings,Mumbai Indians,Kolkata Knight Riders,3.2,Q de Kock,RG Sharma,CV Varun,0,4,4,0,0,0,0
21,1st innings,Mumbai Indians,Kolkata Knight Riders,3.3,Q de Kock,RG Sharma,CV Varun,0,0,0,0,0,0,0
22,1st innings,Mumbai Indians,Kolkata Knight Riders,3.4,Q de Kock,RG Sharma,CV Varun,0,1,1,0,0,0,0
23,1st innings,Mumbai Indians,Kolkata Knight Riders,3.5,RG Sharma,Q de Kock,CV Varun,0,0,0,0,0,0,0
24,1st innings,Mumbai Indians,Kolkata Knight Riders,3.6,RG Sharma,Q de Kock,CV Varun,0,0,0,0,0,0,0
25,1st innings,Mumbai Indians,Kolkata Knight Riders,4.1,Q de Kock,RG Sharma,LH Ferguson,0,1,1,0,0,0,0
26,1st innings,Mumbai Indians,Kolkata Knight Riders,4.2,RG Sharma,Q de Kock,LH Ferguson,0,0,0,0,0,0,0
27,1st innings,Mumbai Indians,Kolkata Knight Riders,4.3,RG Sharma,Q de Kock,LH Ferguson,0,1,1,0,0,0,0
28,1st innings,Mumbai Indians,Kolkata Knight Riders,4.4,Q de Kock,RG Sharma,LH Ferguson,0,2,2,0,0,0,0
29,1st innings,Mumbai Indians,Kolkata Knight Riders,4.5,Q de Kock,RG Sharma,LH Ferguson,0,1,1,0,0,0,0
30,1st innings,Mumbai Indians,Kolkata Knight Riders,4.6,RG Sharma,Q de Kock,LH Ferguson,0,6,6,0,0,0,0
31,1st innings,Mumbai Indians,Kolkata Knight Riders,5.1,Q de Kock,RG Sharma,M Prasidh Krishna,0,1,1,0,0,0,0
32,1st innings,Mumbai Indians,Kolkata Knight Riders,5.2,RG Sharma,Q de Kock,M Prasidh Krishna,0,0,0,0,0,0,0
33,1st innings,Mumbai Indians,Kolkata Knight Riders,5.3,RG Sharma,Q de Kock,M Prasidh Krishna,0,6,6,0,0,0,0
34,1st innings,Mumbai Indians,Kolkata Knight Riders,5.4,RG Sharma,Q de Kock,M Prasidh Krishna,0,0,0,0,0,0,0
35,1st innings,Mumbai Indians,Kolkata Knight Riders,5.5,RG Sharma,Q de Kock,M Prasidh Krishna,1,0,1,wides,0,0,0
36,1st innings,Mumbai Indians,Kolkata Knight Riders,5.6,RG Sharma,Q de Kock,M Prasidh Krishna,0,6,6,0,0,0,0
37,1st innings,Mumbai Indians,Kolkata Knight Riders,5.7,RG Sharma,Q de Kock,M Prasidh Krishna,0,2,2,0,0,0,0
38,1st innings,Mumbai Indians,Kolkata Knight Riders,6.1,Q de Kock,RG Sharma,SP Narine,0,1,1,0,0,0,0
39,1st innings,Mumbai Indians,Kolkata Knight Riders,6.2,RG Sharma,Q de Kock,SP Narine,0,1,1,0,0,0,0
40,1st innings,Mumbai Indians,Kolkata Knight Riders,6.3,Q de Kock,RG Sharma,SP Narine,0,0,0,0,0,0,0
41,1st innings,Mumbai Indians,Kolkata Knight Riders,6.4,Q de Kock,RG Sharma,SP Narine,0,0,0,0,0,0,0
42,1st innings,Mumbai Indians,Kolkata Knight Riders,6.5,Q de Kock,RG Sharma,SP Narine,0,1,1,0,0,0,0
43,1st innings,Mumbai Indians,Kolkata Knight Riders,6.6,RG Sharma,Q de Kock,SP Narine,0,1,1,0,0,0,0
44,1st innings,Mumbai Indians,Kolkata Knight Riders,7.1,RG Sharma,Q de Kock,CV Varun,0,1,1,0,0,0,0
45,1st innings,Mumbai Indians,Kolkata Knight Riders,7.2,Q de Kock,RG Sharma,CV Varun,0,1,1,0,0,0,0
46,1st innings,Mumbai Indians,Kolkata Knight Riders,7.3,RG Sharma,Q de Kock,CV Varun,0,0,0,0,0,0,0
47,1st innings,Mumbai Indians,Kolkata Knight Riders,7.4,RG Sharma,Q de Kock,CV Varun,0,1,1,0,0,0,0
48,1st innings,Mumbai Indians,Kolkata Knight Riders,7.5,Q de Kock,RG Sharma,CV Varun,0,0,0,0,0,0,0
49,1st innings,Mumbai Indians,Kolkata Knight Riders,7.6,Q de Kock,RG Sharma,CV Varun,0,0,0,0,0,0,0
50,1st innings,Mumbai Indians,Kolkata Knight Riders,8.1,RG Sharma,Q de Kock,AD Russell,0,4,4,0,0,0,0
51,1st innings,Mumbai Indians,Kolkata Knight Riders,8.2,RG Sharma,Q de Kock,AD Russell,0,4,4,0,0,0,0
52,1st innings,Mumbai Indians,Kolkata Knight Riders,8.3,RG Sharma,Q de Kock,AD Russell,0,1,1,0,0,0,0
53,1st innings,Mumbai Indians,Kolkata Knight Riders,8.4,Q de Kock,RG Sharma,AD Russell,0,1,1,0,0,0,0
54,1st innings,Mumbai Indians,Kolkata Knight Riders,8.5,RG Sharma,Q de Kock,AD Russell,0,1,1,0,0,0,0
55,1st innings,Mumbai Indians,Kolkata Knight Riders,8.6,Q de Kock,RG Sharma,AD Russell,1,0,1,wides,0,0,0
56,1st innings,Mumbai Indians,Kolkata Knight Riders,8.7,Q de Kock,RG Sharma,AD Russell,0,2,2,0,0,0,0
57,1st innings,Mumbai Indians,Kolkata Knight Riders,9.1,RG Sharma,Q de Kock,SP Narine,0,1,1,0,0,0,0
58,1st innings,Mumbai Indians,Kolkata Knight Riders,9.2,Q de Kock,RG Sharma,SP Narine,0,0,0,0,RG Sharma,caught,Shubman Gill
59,1st innings,Mumbai Indians,Kolkata Knight Riders,9.3,Q de Kock,SA Yadav,SP Narine,0,0,0,0,0,0,0
