,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Sunrisers Hyderabad,Chennai Super Kings,0.1,WP Saha,JJ Roy,DL Chahar,0,0,0,,,,
1,1st innings,Sunrisers Hyderabad,Chennai Super Kings,0.2,WP Saha,JJ Roy,DL Chahar,0,1,1,,,,
2,1st innings,Sunrisers Hyderabad,Chennai Super Kings,0.3,JJ Roy,WP Saha,DL Chahar,0,0,0,,,,
3,1st innings,Sunrisers Hyderabad,Chennai Super Kings,0.4,JJ Roy,WP Saha,DL Chahar,0,2,2,,,,
4,1st innings,Sunrisers Hyderabad,Chennai Super Kings,0.5,JJ Roy,WP Saha,DL Chahar,0,0,0,,,,
5,1st innings,Sunrisers Hyderabad,Chennai Super Kings,0.6,JJ Roy,WP Saha,DL Chahar,0,1,1,,,,
6,1st innings,Sunrisers Hyderabad,Chennai Super Kings,1.1,JJ Roy,WP Saha,JR Hazlewood,0,0,0,,,,
7,1st innings,Sunrisers Hyderabad,Chennai Super Kings,1.2,JJ Roy,WP Saha,JR Hazlewood,0,0,0,,,,
8,1st innings,Sunrisers Hyderabad,Chennai Super Kings,1.3,JJ Roy,WP Saha,JR Hazlewood,0,0,0,,,,
9,1st innings,Sunrisers Hyderabad,Chennai Super Kings,1.4,JJ Roy,WP Saha,JR Hazlewood,0,0,0,,,,
10,1st innings,Sunrisers Hyderabad,Chennai Super Kings,1.5,JJ Roy,WP Saha,JR Hazlewood,0,1,1,,,,
11,1st innings,Sunrisers Hyderabad,Chennai Super Kings,1.6,WP Saha,JJ Roy,JR Hazlewood,0,0,0,,,,
12,1st innings,Sunrisers Hyderabad,Chennai Super Kings,2.1,JJ Roy,WP Saha,DL Chahar,0,0,0,,,,
13,1st innings,Sunrisers Hyderabad,Chennai Super Kings,2.2,JJ Roy,WP Saha,DL Chahar,0,6,6,,,,
14,1st innings,Sunrisers Hyderabad,Chennai Super Kings,2.3,JJ Roy,WP Saha,DL Chahar,0,0,0,,,,
15,1st innings,Sunrisers Hyderabad,Chennai Super Kings,2.4,JJ Roy,WP Saha,DL Chahar,0,6,6,,,,
16,1st innings,Sunrisers Hyderabad,Chennai Super Kings,2.5,JJ Roy,WP Saha,DL Chahar,0,1,1,,,,
17,1st innings,Sunrisers Hyderabad,Chennai Super Kings,2.6,WP Saha,JJ Roy,DL Chahar,0,1,1,,,,
18,1st innings,Sunrisers Hyderabad,Chennai Super Kings,3.1,WP Saha,JJ Roy,JR Hazlewood,4,0,4,legbyes,,,
19,1st innings,Sunrisers Hyderabad,Chennai Super Kings,3.2,WP Saha,JJ Roy,JR Hazlewood,0,0,0,,,,
20,1st innings,Sunrisers Hyderabad,Chennai Super Kings,3.3,WP Saha,JJ Roy,JR Hazlewood,0,0,0,,JJ Roy,caught,MS Dhoni
21,1st innings,Sunrisers Hyderabad,Chennai Super Kings,3.4,WP Saha,KS Williamson,JR Hazlewood,0,1,1,,,,
