,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Rajasthan Royals,Punjab Kings,0.1,YBK Jaiswal,E Lewis,Mohammed Shami,0,1,1,,,,
1,1st innings,Rajasthan Royals,Punjab Kings,0.2,E Lewis,YBK Jaiswal,Mohammed Shami,0,0,0,,,,
2,1st innings,Rajasthan Royals,Punjab Kings,0.3,E Lewis,YBK Jaiswal,Mohammed Shami,0,0,0,,,,
3,1st innings,Rajasthan Royals,Punjab Kings,0.4,E Lewis,YBK Jaiswal,Mohammed Shami,0,0,0,,,,
4,1st innings,Rajasthan Royals,Punjab Kings,0.5,E Lewis,YBK Jaiswal,Mohammed Shami,0,4,4,,,,
5,1st innings,Rajasthan Royals,Punjab Kings,0.6,E Lewis,YBK Jaiswal,Mohammed Shami,0,4,4,,,,
6,1st innings,Rajasthan Royals,Punjab Kings,1.1,YBK Jaiswal,E Lewis,IC Porel,0,0,0,,,,
7,1st innings,Rajasthan Royals,Punjab Kings,1.2,YBK Jaiswal,E Lewis,IC Porel,1,0,1,wides,,,
8,1st innings,Rajasthan Royals,Punjab Kings,1.3,YBK Jaiswal,E Lewis,IC Porel,0,0,0,,,,
9,1st innings,Rajasthan Royals,Punjab Kings,1.4,YBK Jaiswal,E Lewis,IC Porel,0,1,1,,,,
10,1st innings,Rajasthan Royals,Punjab Kings,1.5,E Lewis,YBK Jaiswal,IC Porel,1,0,1,legbyes,,,
11,1st innings,Rajasthan Royals,Punjab Kings,1.6,YBK Jaiswal,E Lewis,IC Porel,0,0,0,,,,
12,1st innings,Rajasthan Royals,Punjab Kings,1.7,YBK Jaiswal,E Lewis,IC Porel,0,6,6,,,,
13,1st innings,Rajasthan Royals,Punjab Kings,2.1,E Lewis,YBK Jaiswal,Mohammed Shami,0,1,1,,,,
14,1st innings,Rajasthan Royals,Punjab Kings,2.2,YBK Jaiswal,E Lewis,Mohammed Shami,0,0,0,,,,
15,1st innings,Rajasthan Royals,Punjab Kings,2.3,YBK Jaiswal,E Lewis,Mohammed Shami,0,0,0,,,,
16,1st innings,Rajasthan Royals,Punjab Kings,2.4,YBK Jaiswal,E Lewis,Mohammed Shami,0,0,0,,,,
17,1st innings,Rajasthan Royals,Punjab Kings,2.5,YBK Jaiswal,E Lewis,Mohammed Shami,0,4,4,,,,
18,1st innings,Rajasthan Royals,Punjab Kings,2.6,YBK Jaiswal,E Lewis,Mohammed Shami,0,0,0,,,,
19,1st innings,Rajasthan Royals,Punjab Kings,3.1,E Lewis,YBK Jaiswal,IC Porel,0,1,1,,,,
20,1st innings,Rajasthan Royals,Punjab Kings,3.2,YBK Jaiswal,E Lewis,IC Porel,0,4,4,,,,
21,1st innings,Rajasthan Royals,Punjab Kings,3.3,YBK Jaiswal,E Lewis,IC Porel,0,4,4,,,,
22,1st innings,Rajasthan Royals,Punjab Kings,3.4,YBK Jaiswal,E Lewis,IC Porel,0,0,0,,,,
23,1st innings,Rajasthan Royals,Punjab Kings,3.5,YBK Jaiswal,E Lewis,IC Porel,0,4,4,,,,
24,1st innings,Rajasthan Royals,Punjab Kings,3.6,YBK Jaiswal,E Lewis,IC Porel,0,4,4,,,,
25,1st innings,Rajasthan Royals,Punjab Kings,4.1,E Lewis,YBK Jaiswal,DJ Hooda,0,4,4,,,,
26,1st innings,Rajasthan Royals,Punjab Kings,4.2,E Lewis,YBK Jaiswal,DJ Hooda,0,1,1,,,,
27,1st innings,Rajasthan Royals,Punjab Kings,4.3,YBK Jaiswal,E Lewis,DJ Hooda,0,0,0,,,,
28,1st innings,Rajasthan Royals,Punjab Kings,4.4,YBK Jaiswal,E Lewis,DJ Hooda,0,0,0,,,,
29,1st innings,Rajasthan Royals,Punjab Kings,4.5,YBK Jaiswal,E Lewis,DJ Hooda,0,4,4,,,,
30,1st innings,Rajasthan Royals,Punjab Kings,4.6,YBK Jaiswal,E Lewis,DJ Hooda,0,4,4,,,,
31,1st innings,Rajasthan Royals,Punjab Kings,5.1,E Lewis,YBK Jaiswal,Arshdeep Singh,0,0,0,,,,
32,1st innings,Rajasthan Royals,Punjab Kings,5.2,E Lewis,YBK Jaiswal,Arshdeep Singh,0,1,1,,,,
33,1st innings,Rajasthan Royals,Punjab Kings,5.3,YBK Jaiswal,E Lewis,Arshdeep Singh,0,0,0,,E Lewis,caught,MA Agarwal
