,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,0.1,Shubman Gill,N Rana,B Kumar,0,4,4,,,,
1,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,0.2,Shubman Gill,N Rana,B Kumar,0,0,0,,,,
2,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,0.3,Shubman Gill,N Rana,B Kumar,0,0,0,,,,
3,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,0.4,Shubman Gill,N Rana,B Kumar,0,0,0,,,,
4,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,0.5,Shubman Gill,N Rana,B Kumar,0,0,0,,,,
5,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,0.6,Shubman Gill,N Rana,B Kumar,0,0,0,,,,
6,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,1.1,N Rana,Shubman Gill,Sandeep Sharma,0,0,0,,,,
7,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,1.2,N Rana,Shubman Gill,Sandeep Sharma,0,1,1,,,,
8,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,1.3,Shubman Gill,N Rana,Sandeep Sharma,0,4,4,,,,
9,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,1.4,Shubman Gill,N Rana,Sandeep Sharma,0,0,0,,,,
10,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,1.5,Shubman Gill,N Rana,Sandeep Sharma,0,4,4,,,,
11,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,1.6,Shubman Gill,N Rana,Sandeep Sharma,0,0,0,,,,
12,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,2.1,N Rana,Shubman Gill,B Kumar,0,4,4,,,,
13,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,2.2,N Rana,Shubman Gill,B Kumar,0,1,1,,,,
14,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,2.3,Shubman Gill,N Rana,B Kumar,0,0,0,,,,
15,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,2.4,Shubman Gill,N Rana,B Kumar,0,0,0,,,,
16,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,2.5,Shubman Gill,N Rana,B Kumar,0,1,1,,,,
17,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,2.6,N Rana,Shubman Gill,B Kumar,0,0,0,,,,
18,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,3.1,Shubman Gill,N Rana,Sandeep Sharma,0,4,4,,,,
19,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,3.2,Shubman Gill,N Rana,Sandeep Sharma,0,4,4,,,,
20,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,3.3,Shubman Gill,N Rana,Sandeep Sharma,0,4,4,,,,
21,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,3.4,Shubman Gill,N Rana,Sandeep Sharma,0,1,1,,,,
22,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,3.5,N Rana,Shubman Gill,Sandeep Sharma,0,0,0,,,,
23,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,3.6,N Rana,Shubman Gill,Sandeep Sharma,0,1,1,,,,
24,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,4.1,N Rana,Shubman Gill,T Natarajan,0,6,6,,,,
25,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,4.2,N Rana,Shubman Gill,T Natarajan,0,1,1,,,,
26,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,4.3,Shubman Gill,N Rana,T Natarajan,0,0,0,,,,
27,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,4.4,Shubman Gill,N Rana,T Natarajan,0,0,0,,,,
28,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,4.5,Shubman Gill,N Rana,T Natarajan,0,4,4,,,,
29,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,4.6,Shubman Gill,N Rana,T Natarajan,0,1,1,,,,
30,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,5.1,Shubman Gill,N Rana,Mohammad Nabi,0,0,0,,,,
31,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,5.2,Shubman Gill,N Rana,Mohammad Nabi,0,4,4,,,,
32,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,5.3,Shubman Gill,N Rana,Mohammad Nabi,0,0,0,,,,
33,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,5.4,Shubman Gill,N Rana,Mohammad Nabi,0,1,1,,,,
34,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,5.5,N Rana,Shubman Gill,Mohammad Nabi,0,0,0,,,,
35,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,5.6,N Rana,Shubman Gill,Mohammad Nabi,0,0,0,,,,
36,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,6.1,Shubman Gill,N Rana,Rashid Khan,0,1,1,,,,
37,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,6.2,N Rana,Shubman Gill,Rashid Khan,0,1,1,,,,
38,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,6.3,Shubman Gill,N Rana,Rashid Khan,0,0,0,,,,
39,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,6.4,Shubman Gill,N Rana,Rashid Khan,0,0,0,,,,
40,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,6.5,Shubman Gill,N Rana,Rashid Khan,0,1,1,,,,
41,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,6.6,N Rana,Shubman Gill,Rashid Khan,0,0,0,,Shubman Gill,bowled,
42,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,7.1,RA Tripathi,N Rana,Mohammad Nabi,0,1,1,,,,
43,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,7.2,N Rana,RA Tripathi,Mohammad Nabi,0,1,1,,,,
44,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,7.3,RA Tripathi,N Rana,Mohammad Nabi,0,1,1,,,,
45,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,7.4,N Rana,RA Tripathi,Mohammad Nabi,0,6,6,,,,
46,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,7.5,N Rana,RA Tripathi,Mohammad Nabi,0,2,2,,,,
47,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,7.6,N Rana,RA Tripathi,Mohammad Nabi,0,0,0,,,,
48,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,8.1,RA Tripathi,N Rana,Rashid Khan,0,0,0,,,,
49,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,8.2,RA Tripathi,N Rana,Rashid Khan,0,1,1,,,,
50,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,8.3,N Rana,RA Tripathi,Rashid Khan,0,0,0,,,,
51,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,8.4,N Rana,RA Tripathi,Rashid Khan,0,1,1,,,,
52,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,8.5,RA Tripathi,N Rana,Rashid Khan,0,1,1,,,,
53,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,8.6,N Rana,RA Tripathi,Rashid Khan,0,2,2,,,,
54,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,9.1,RA Tripathi,N Rana,V Shankar,0,1,1,,,,
55,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,9.2,N Rana,RA Tripathi,V Shankar,0,4,4,,,,
56,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,9.3,N Rana,RA Tripathi,V Shankar,0,1,1,,,,
