,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Rajasthan Royals,Mumbai Indians,0.1,YBK Jaiswal,JC Buttler,TA Boult,0,4,4,,,,
1,1st innings,Rajasthan Royals,Mumbai Indians,0.2,YBK Jaiswal,JC Buttler,TA Boult,0,0,0,,,,
2,1st innings,Rajasthan Royals,Mumbai Indians,0.3,YBK Jaiswal,JC Buttler,TA Boult,0,0,0,,,,
3,1st innings,Rajasthan Royals,Mumbai Indians,0.4,YBK Jaiswal,JC Buttler,TA Boult,0,0,0,,,,
4,1st innings,Rajasthan Royals,Mumbai Indians,0.5,YBK Jaiswal,JC Buttler,TA Boult,0,0,0,,,,
5,1st innings,Rajasthan Royals,Mumbai Indians,0.6,YBK Jaiswal,JC Buttler,TA Boult,0,1,1,,,,
6,1st innings,Rajasthan Royals,Mumbai Indians,1.1,YBK Jaiswal,JC Buttler,JJ Bumrah,0,0,0,,,,
7,1st innings,Rajasthan Royals,Mumbai Indians,1.2,YBK Jaiswal,JC Buttler,JJ Bumrah,0,0,0,,,,
8,1st innings,Rajasthan Royals,Mumbai Indians,1.3,YBK Jaiswal,JC Buttler,JJ Bumrah,0,4,4,,,,
9,1st innings,Rajasthan Royals,Mumbai Indians,1.4,YBK Jaiswal,JC Buttler,JJ Bumrah,0,1,1,,,,
10,1st innings,Rajasthan Royals,Mumbai Indians,1.5,JC Buttler,YBK Jaiswal,JJ Bumrah,0,1,1,,,,
11,1st innings,Rajasthan Royals,Mumbai Indians,1.6,YBK Jaiswal,JC Buttler,JJ Bumrah,0,0,0,,,,
12,1st innings,Rajasthan Royals,Mumbai Indians,2.1,JC Buttler,YBK Jaiswal,TA Boult,0,0,0,,,,
13,1st innings,Rajasthan Royals,Mumbai Indians,2.2,JC Buttler,YBK Jaiswal,TA Boult,0,1,1,,,,
14,1st innings,Rajasthan Royals,Mumbai Indians,2.3,YBK Jaiswal,JC Buttler,TA Boult,0,1,1,,,,
15,1st innings,Rajasthan Royals,Mumbai Indians,2.4,JC Buttler,YBK Jaiswal,TA Boult,0,4,4,,,,
16,1st innings,Rajasthan Royals,Mumbai Indians,2.5,JC Buttler,YBK Jaiswal,TA Boult,0,0,0,,,,
17,1st innings,Rajasthan Royals,Mumbai Indians,2.6,JC Buttler,YBK Jaiswal,TA Boult,0,2,2,,,,
18,1st innings,Rajasthan Royals,Mumbai Indians,3.1,YBK Jaiswal,JC Buttler,JJ Bumrah,0,0,0,,,,
19,1st innings,Rajasthan Royals,Mumbai Indians,3.2,YBK Jaiswal,JC Buttler,JJ Bumrah,0,0,0,,,,
20,1st innings,Rajasthan Royals,Mumbai Indians,3.3,YBK Jaiswal,JC Buttler,JJ Bumrah,0,0,0,,,,
21,1st innings,Rajasthan Royals,Mumbai Indians,3.4,YBK Jaiswal,JC Buttler,JJ Bumrah,0,0,0,,,,
22,1st innings,Rajasthan Royals,Mumbai Indians,3.5,YBK Jaiswal,JC Buttler,JJ Bumrah,0,1,1,,,,
23,1st innings,Rajasthan Royals,Mumbai Indians,3.6,JC Buttler,YBK Jaiswal,JJ Bumrah,0,0,0,,,,
24,1st innings,Rajasthan Royals,Mumbai Indians,4.1,YBK Jaiswal,JC Buttler,J Yadav,0,2,2,,,,
25,1st innings,Rajasthan Royals,Mumbai Indians,4.2,YBK Jaiswal,JC Buttler,J Yadav,0,0,0,,,,
26,1st innings,Rajasthan Royals,Mumbai Indians,4.3,YBK Jaiswal,JC Buttler,J Yadav,0,0,0,,,,
27,1st innings,Rajasthan Royals,Mumbai Indians,4.4,YBK Jaiswal,JC Buttler,J Yadav,0,4,4,,,,
28,1st innings,Rajasthan Royals,Mumbai Indians,4.5,YBK Jaiswal,JC Buttler,J Yadav,0,6,6,,,,
29,1st innings,Rajasthan Royals,Mumbai Indians,4.6,YBK Jaiswal,JC Buttler,J Yadav,0,1,1,,,,
30,1st innings,Rajasthan Royals,Mumbai Indians,5.1,YBK Jaiswal,JC Buttler,NM Coulter-Nile,1,0,1,legbyes,,,
31,1st innings,Rajasthan Royals,Mumbai Indians,5.2,JC Buttler,YBK Jaiswal,NM Coulter-Nile,0,1,1,,,,
32,1st innings,Rajasthan Royals,Mumbai Indians,5.3,YBK Jaiswal,JC Buttler,NM Coulter-Nile,0,1,1,,,,
33,1st innings,Rajasthan Royals,Mumbai Indians,5.4,JC Buttler,YBK Jaiswal,NM Coulter-Nile,0,4,4,,,,
34,1st innings,Rajasthan Royals,Mumbai Indians,5.5,JC Buttler,YBK Jaiswal,NM Coulter-Nile,0,6,6,,,,
35,1st innings,Rajasthan Royals,Mumbai Indians,5.6,JC Buttler,YBK Jaiswal,NM Coulter-Nile,0,1,1,,,,
36,1st innings,Rajasthan Royals,Mumbai Indians,6.1,JC Buttler,YBK Jaiswal,J Yadav,0,1,1,,,,
37,1st innings,Rajasthan Royals,Mumbai Indians,6.2,YBK Jaiswal,JC Buttler,J Yadav,0,6,6,,,,
38,1st innings,Rajasthan Royals,Mumbai Indians,6.3,YBK Jaiswal,JC Buttler,J Yadav,0,1,1,,,,
39,1st innings,Rajasthan Royals,Mumbai Indians,6.4,JC Buttler,YBK Jaiswal,J Yadav,0,1,1,,,,
40,1st innings,Rajasthan Royals,Mumbai Indians,6.5,YBK Jaiswal,JC Buttler,J Yadav,0,0,0,,,,
41,1st innings,Rajasthan Royals,Mumbai Indians,6.6,YBK Jaiswal,JC Buttler,J Yadav,1,0,1,wides,,,
42,1st innings,Rajasthan Royals,Mumbai Indians,6.7,YBK Jaiswal,JC Buttler,J Yadav,0,1,1,,,,
43,1st innings,Rajasthan Royals,Mumbai Indians,7.1,YBK Jaiswal,JC Buttler,RD Chahar,0,1,1,,,,
44,1st innings,Rajasthan Royals,Mumbai Indians,7.2,JC Buttler,YBK Jaiswal,RD Chahar,0,1,1,,,,
45,1st innings,Rajasthan Royals,Mumbai Indians,7.3,YBK Jaiswal,JC Buttler,RD Chahar,0,6,6,,,,
46,1st innings,Rajasthan Royals,Mumbai Indians,7.4,YBK Jaiswal,JC Buttler,RD Chahar,0,0,0,,JC Buttler,stumped,Q de Kock
47,1st innings,Rajasthan Royals,Mumbai Indians,7.5,YBK Jaiswal,SV Samson,RD Chahar,0,4,4,,,,
48,1st innings,Rajasthan Royals,Mumbai Indians,7.6,YBK Jaiswal,SV Samson,RD Chahar,0,1,1,,,,
49,1st innings,Rajasthan Royals,Mumbai Indians,8.1,YBK Jaiswal,SV Samson,KH Pandya,0,4,4,,,,
50,1st innings,Rajasthan Royals,Mumbai Indians,8.2,YBK Jaiswal,SV Samson,KH Pandya,0,1,1,,,,
51,1st innings,Rajasthan Royals,Mumbai Indians,8.3,SV Samson,YBK Jaiswal,KH Pandya,0,1,1,,,,
52,1st innings,Rajasthan Royals,Mumbai Indians,8.4,YBK Jaiswal,SV Samson,KH Pandya,0,1,1,,,,
53,1st innings,Rajasthan Royals,Mumbai Indians,8.5,SV Samson,YBK Jaiswal,KH Pandya,0,1,1,,,,
54,1st innings,Rajasthan Royals,Mumbai Indians,8.6,YBK Jaiswal,SV Samson,KH Pandya,0,4,4,,,,
55,1st innings,Rajasthan Royals,Mumbai Indians,9.1,SV Samson,YBK Jaiswal,RD Chahar,0,1,1,,,,
56,1st innings,Rajasthan Royals,Mumbai Indians,9.2,YBK Jaiswal,SV Samson,RD Chahar,0,1,1,,,,
57,1st innings,Rajasthan Royals,Mumbai Indians,9.3,SV Samson,YBK Jaiswal,RD Chahar,0,6,6,,,,
58,1st innings,Rajasthan Royals,Mumbai Indians,9.4,SV Samson,YBK Jaiswal,RD Chahar,0,0,0,,,,
59,1st innings,Rajasthan Royals,Mumbai Indians,9.5,SV Samson,YBK Jaiswal,RD Chahar,0,0,0,,YBK Jaiswal,caught and bowled,
60,1st innings,Rajasthan Royals,Mumbai Indians,9.6,SV Samson,S Dube,RD Chahar,0,0,0,,,,
61,1st innings,Rajasthan Royals,Mumbai Indians,10.1,S Dube,SV Samson,NM Coulter-Nile,0,1,1,,,,
62,1st innings,Rajasthan Royals,Mumbai Indians,10.2,SV Samson,S Dube,NM Coulter-Nile,0,0,0,,,,
63,1st innings,Rajasthan Royals,Mumbai Indians,10.3,SV Samson,S Dube,NM Coulter-Nile,0,0,0,,,,
64,1st innings,Rajasthan Royals,Mumbai Indians,10.4,SV Samson,S Dube,NM Coulter-Nile,0,0,0,,,,
65,1st innings,Rajasthan Royals,Mumbai Indians,10.5,SV Samson,S Dube,NM Coulter-Nile,0,0,0,,,,
66,1st innings,Rajasthan Royals,Mumbai Indians,10.6,SV Samson,S Dube,NM Coulter-Nile,0,0,0,,,,
67,1st innings,Rajasthan Royals,Mumbai Indians,11.1,S Dube,SV Samson,RD Chahar,0,1,1,,,,
68,1st innings,Rajasthan Royals,Mumbai Indians,11.2,SV Samson,S Dube,RD Chahar,0,4,4,,,,
69,1st innings,Rajasthan Royals,Mumbai Indians,11.3,SV Samson,S Dube,RD Chahar,0,1,1,,,,
70,1st innings,Rajasthan Royals,Mumbai Indians,11.4,S Dube,SV Samson,RD Chahar,0,0,0,,,,
71,1st innings,Rajasthan Royals,Mumbai Indians,11.5,S Dube,SV Samson,RD Chahar,0,1,1,,,,
72,1st innings,Rajasthan Royals,Mumbai Indians,11.6,SV Samson,S Dube,RD Chahar,0,1,1,,,,
73,1st innings,Rajasthan Royals,Mumbai Indians,12.1,SV Samson,S Dube,NM Coulter-Nile,0,1,1,,,,
74,1st innings,Rajasthan Royals,Mumbai Indians,12.2,S Dube,SV Samson,NM Coulter-Nile,0,1,1,,,,
75,1st innings,Rajasthan Royals,Mumbai Indians,12.3,SV Samson,S Dube,NM Coulter-Nile,0,4,4,,,,
76,1st innings,Rajasthan Royals,Mumbai Indians,12.4,SV Samson,S Dube,NM Coulter-Nile,0,1,1,,,,
77,1st innings,Rajasthan Royals,Mumbai Indians,12.5,S Dube,SV Samson,NM Coulter-Nile,0,1,1,,,,
78,1st innings,Rajasthan Royals,Mumbai Indians,12.6,SV Samson,S Dube,NM Coulter-Nile,0,1,1,,,,
79,1st innings,Rajasthan Royals,Mumbai Indians,13.1,SV Samson,S Dube,RD Chahar,0,1,1,,,,
80,1st innings,Rajasthan Royals,Mumbai Indians,13.2,S Dube,SV Samson,RD Chahar,0,1,1,,,,
81,1st innings,Rajasthan Royals,Mumbai Indians,13.3,SV Samson,S Dube,RD Chahar,0,0,0,,,,
82,1st innings,Rajasthan Royals,Mumbai Indians,13.4,SV Samson,S Dube,RD Chahar,0,1,1,,,,
83,1st innings,Rajasthan Royals,Mumbai Indians,13.5,S Dube,SV Samson,RD Chahar,0,1,1,,,,
84,1st innings,Rajasthan Royals,Mumbai Indians,13.6,SV Samson,S Dube,RD Chahar,0,0,0,,,,
85,1st innings,Rajasthan Royals,Mumbai Indians,14.1,S Dube,SV Samson,J Yadav,0,1,1,,,,
86,1st innings,Rajasthan Royals,Mumbai Indians,14.2,SV Samson,S Dube,J Yadav,0,6,6,,,,
87,1st innings,Rajasthan Royals,Mumbai Indians,14.3,SV Samson,S Dube,J Yadav,1,0,1,wides,,,
88,1st innings,Rajasthan Royals,Mumbai Indians,14.4,SV Samson,S Dube,J Yadav,0,1,1,,,,
89,1st innings,Rajasthan Royals,Mumbai Indians,14.5,S Dube,SV Samson,J Yadav,0,1,1,,,,
90,1st innings,Rajasthan Royals,Mumbai Indians,14.6,SV Samson,S Dube,J Yadav,0,1,1,,,,
91,1st innings,Rajasthan Royals,Mumbai Indians,14.7,S Dube,SV Samson,J Yadav,1,0,1,wides,,,
92,1st innings,Rajasthan Royals,Mumbai Indians,14.8,S Dube,SV Samson,J Yadav,0,1,1,,,,
93,1st innings,Rajasthan Royals,Mumbai Indians,15.1,S Dube,SV Samson,TA Boult,0,2,2,,,,
94,1st innings,Rajasthan Royals,Mumbai Indians,15.2,S Dube,SV Samson,TA Boult,0,4,4,,,,
95,1st innings,Rajasthan Royals,Mumbai Indians,15.3,S Dube,SV Samson,TA Boult,0,4,4,,,,
96,1st innings,Rajasthan Royals,Mumbai Indians,15.4,S Dube,SV Samson,TA Boult,0,1,1,,,,
97,1st innings,Rajasthan Royals,Mumbai Indians,15.5,SV Samson,S Dube,TA Boult,0,1,1,,,,
98,1st innings,Rajasthan Royals,Mumbai Indians,15.6,S Dube,SV Samson,TA Boult,0,2,2,,,,
