,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Delhi Capitals,Chennai Super Kings,0.1,S Dhawan,PP Shaw,DL Chahar,0,0,0,,,,
1,1st innings,Delhi Capitals,Chennai Super Kings,0.2,S Dhawan,PP Shaw,DL Chahar,0,1,1,,,,
2,1st innings,Delhi Capitals,Chennai Super Kings,0.3,PP Shaw,S Dhawan,DL Chahar,0,0,0,,,,
3,1st innings,Delhi Capitals,Chennai Super Kings,0.4,PP Shaw,S Dhawan,DL Chahar,0,0,0,,,,
4,1st innings,Delhi Capitals,Chennai Super Kings,0.5,PP Shaw,S Dhawan,DL Chahar,0,1,1,,,,
5,1st innings,Delhi Capitals,Chennai Super Kings,0.6,S Dhawan,PP Shaw,DL Chahar,0,1,1,,,,
6,1st innings,Delhi Capitals,Chennai Super Kings,1.1,S Dhawan,PP Shaw,JR Hazlewood,0,0,0,,,,
7,1st innings,Delhi Capitals,Chennai Super Kings,1.2,S Dhawan,PP Shaw,JR Hazlewood,0,0,0,,,,
8,1st innings,Delhi Capitals,Chennai Super Kings,1.3,S Dhawan,PP Shaw,JR Hazlewood,0,4,4,,,,
9,1st innings,Delhi Capitals,Chennai Super Kings,1.4,S Dhawan,PP Shaw,JR Hazlewood,0,1,1,,,,
10,1st innings,Delhi Capitals,Chennai Super Kings,1.5,PP Shaw,S Dhawan,JR Hazlewood,0,1,1,,,,
11,1st innings,Delhi Capitals,Chennai Super Kings,1.6,S Dhawan,PP Shaw,JR Hazlewood,0,6,6,,,,
12,1st innings,Delhi Capitals,Chennai Super Kings,2.1,PP Shaw,S Dhawan,DL Chahar,0,1,1,,,,
13,1st innings,Delhi Capitals,Chennai Super Kings,2.2,S Dhawan,PP Shaw,DL Chahar,0,4,4,,,,
14,1st innings,Delhi Capitals,Chennai Super Kings,2.3,S Dhawan,PP Shaw,DL Chahar,0,4,4,,,,
15,1st innings,Delhi Capitals,Chennai Super Kings,2.4,S Dhawan,PP Shaw,DL Chahar,0,0,0,,,,
16,1st innings,Delhi Capitals,Chennai Super Kings,2.5,S Dhawan,PP Shaw,DL Chahar,0,4,4,,,,
17,1st innings,Delhi Capitals,Chennai Super Kings,2.6,S Dhawan,PP Shaw,DL Chahar,0,4,4,,,,
18,1st innings,Delhi Capitals,Chennai Super Kings,3.1,PP Shaw,S Dhawan,JR Hazlewood,0,4,4,,,,
19,1st innings,Delhi Capitals,Chennai Super Kings,3.2,PP Shaw,S Dhawan,JR Hazlewood,0,0,0,,S Dhawan,caught,MS Dhoni
20,1st innings,Delhi Capitals,Chennai Super Kings,3.3,PP Shaw,SS Iyer,JR Hazlewood,0,0,0,,,,
21,1st innings,Delhi Capitals,Chennai Super Kings,3.4,PP Shaw,SS Iyer,JR Hazlewood,0,0,0,,,,
