,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Chennai Super Kings,Punjab Kings,0.1,F du Plessis,RD Gaikwad,Mohammed Shami,0,1,1,0,0,0,0
1,1st innings,Chennai Super Kings,Punjab Kings,0.2,RD Gaikwad,F du Plessis,Mohammed Shami,0,1,1,0,0,0,0
2,1st innings,Chennai Super Kings,Punjab Kings,0.3,F du Plessis,RD Gaikwad,Mohammed Shami,0,0,0,0,0,0,0
3,1st innings,Chennai Super Kings,Punjab Kings,0.4,F du Plessis,RD Gaikwad,Mohammed Shami,0,0,0,0,0,0,0
4,1st innings,Chennai Super Kings,Punjab Kings,0.5,F du Plessis,RD Gaikwad,Mohammed Shami,0,1,1,0,0,0,0
5,1st innings,Chennai Super Kings,Punjab Kings,0.6,RD Gaikwad,F du Plessis,Mohammed Shami,0,0,0,0,0,0,0
6,1st innings,Chennai Super Kings,Punjab Kings,1.1,F du Plessis,RD Gaikwad,Harpreet Brar,0,4,4,0,0,0,0
7,1st innings,Chennai Super Kings,Punjab Kings,1.2,F du Plessis,RD Gaikwad,Harpreet Brar,0,1,1,0,0,0,0
8,1st innings,Chennai Super Kings,Punjab Kings,1.3,RD Gaikwad,F du Plessis,Harpreet Brar,0,0,0,0,0,0,0
9,1st innings,Chennai Super Kings,Punjab Kings,1.4,RD Gaikwad,F du Plessis,Harpreet Brar,2,0,2,wides,0,0,0
10,1st innings,Chennai Super Kings,Punjab Kings,1.5,F du Plessis,RD Gaikwad,Harpreet Brar,0,0,0,0,0,0,0
11,1st innings,Chennai Super Kings,Punjab Kings,1.6,F du Plessis,RD Gaikwad,Harpreet Brar,0,1,1,0,0,0,0
12,1st innings,Chennai Super Kings,Punjab Kings,1.7,RD Gaikwad,F du Plessis,Harpreet Brar,0,0,0,0,0,0,0
13,1st innings,Chennai Super Kings,Punjab Kings,2.1,F du Plessis,RD Gaikwad,Mohammed Shami,0,0,0,0,0,0,0
14,1st innings,Chennai Super Kings,Punjab Kings,2.2,F du Plessis,RD Gaikwad,Mohammed Shami,0,0,0,0,0,0,0
15,1st innings,Chennai Super Kings,Punjab Kings,2.3,F du Plessis,RD Gaikwad,Mohammed Shami,0,1,1,0,0,0,0
16,1st innings,Chennai Super Kings,Punjab Kings,2.4,RD Gaikwad,F du Plessis,Mohammed Shami,0,0,0,0,0,0,0
17,1st innings,Chennai Super Kings,Punjab Kings,2.5,RD Gaikwad,F du Plessis,Mohammed Shami,0,0,0,0,0,0,0
18,1st innings,Chennai Super Kings,Punjab Kings,2.6,RD Gaikwad,F du Plessis,Mohammed Shami,0,1,1,0,0,0,0
19,1st innings,Chennai Super Kings,Punjab Kings,3.1,RD Gaikwad,F du Plessis,Arshdeep Singh,0,1,1,0,0,0,0
20,1st innings,Chennai Super Kings,Punjab Kings,3.2,F du Plessis,RD Gaikwad,Arshdeep Singh,0,2,2,0,0,0,0
21,1st innings,Chennai Super Kings,Punjab Kings,3.3,F du Plessis,RD Gaikwad,Arshdeep Singh,0,1,1,0,0,0,0
22,1st innings,Chennai Super Kings,Punjab Kings,3.4,RD Gaikwad,F du Plessis,Arshdeep Singh,0,1,1,0,0,0,0
23,1st innings,Chennai Super Kings,Punjab Kings,3.5,F du Plessis,RD Gaikwad,Arshdeep Singh,0,0,0,0,RD Gaikwad,caught,M Shahrukh Khan
24,1st innings,Chennai Super Kings,Punjab Kings,3.6,MM Ali,F du Plessis,Arshdeep Singh,0,1,1,0,0,0,0
25,1st innings,Chennai Super Kings,Punjab Kings,4.1,MM Ali,F du Plessis,Mohammed Shami,0,1,1,0,0,0,0
26,1st innings,Chennai Super Kings,Punjab Kings,4.2,F du Plessis,MM Ali,Mohammed Shami,0,0,0,0,0,0,0
27,1st innings,Chennai Super Kings,Punjab Kings,4.3,F du Plessis,MM Ali,Mohammed Shami,0,0,0,0,0,0,0
28,1st innings,Chennai Super Kings,Punjab Kings,4.4,F du Plessis,MM Ali,Mohammed Shami,0,0,0,0,0,0,0
29,1st innings,Chennai Super Kings,Punjab Kings,4.5,F du Plessis,MM Ali,Mohammed Shami,0,0,0,0,0,0,0
30,1st innings,Chennai Super Kings,Punjab Kings,4.6,F du Plessis,MM Ali,Mohammed Shami,0,0,0,0,0,0,0
31,1st innings,Chennai Super Kings,Punjab Kings,5.1,MM Ali,F du Plessis,Arshdeep Singh,0,4,4,0,0,0,0
32,1st innings,Chennai Super Kings,Punjab Kings,5.2,MM Ali,F du Plessis,Arshdeep Singh,0,4,4,0,0,0,0
33,1st innings,Chennai Super Kings,Punjab Kings,5.3,MM Ali,F du Plessis,Arshdeep Singh,0,1,1,0,0,0,0
34,1st innings,Chennai Super Kings,Punjab Kings,5.4,F du Plessis,MM Ali,Arshdeep Singh,0,0,0,0,MM Ali,caught,KL Rahul
35,1st innings,Chennai Super Kings,Punjab Kings,5.5,F du Plessis,RV Uthappa,Arshdeep Singh,0,0,0,0,0,0,0
36,1st innings,Chennai Super Kings,Punjab Kings,5.6,F du Plessis,RV Uthappa,Arshdeep Singh,0,1,1,0,0,0,0
37,1st innings,Chennai Super Kings,Punjab Kings,6.1,F du Plessis,RV Uthappa,CJ Jordan,0,0,0,0,0,0,0
38,1st innings,Chennai Super Kings,Punjab Kings,6.2,F du Plessis,RV Uthappa,CJ Jordan,0,1,1,0,0,0,0
39,1st innings,Chennai Super Kings,Punjab Kings,6.3,RV Uthappa,F du Plessis,CJ Jordan,0,1,1,0,0,0,0
40,1st innings,Chennai Super Kings,Punjab Kings,6.4,F du Plessis,RV Uthappa,CJ Jordan,0,0,0,0,0,0,0
41,1st innings,Chennai Super Kings,Punjab Kings,6.5,F du Plessis,RV Uthappa,CJ Jordan,0,0,0,0,RV Uthappa,caught,Harpreet Brar
42,1st innings,Chennai Super Kings,Punjab Kings,6.6,AT Rayudu,F du Plessis,CJ Jordan,0,1,1,0,0,0,0
43,1st innings,Chennai Super Kings,Punjab Kings,7.1,AT Rayudu,F du Plessis,Ravi Bishnoi,0,1,1,0,0,0,0
44,1st innings,Chennai Super Kings,Punjab Kings,7.2,F du Plessis,AT Rayudu,Ravi Bishnoi,0,0,0,0,0,0,0
45,1st innings,Chennai Super Kings,Punjab Kings,7.3,F du Plessis,AT Rayudu,Ravi Bishnoi,0,1,1,0,0,0,0
46,1st innings,Chennai Super Kings,Punjab Kings,7.4,AT Rayudu,F du Plessis,Ravi Bishnoi,0,1,1,0,0,0,0
47,1st innings,Chennai Super Kings,Punjab Kings,7.5,F du Plessis,AT Rayudu,Ravi Bishnoi,0,1,1,0,0,0,0
48,1st innings,Chennai Super Kings,Punjab Kings,7.6,AT Rayudu,F du Plessis,Ravi Bishnoi,1,0,1,wides,0,0,0
49,1st innings,Chennai Super Kings,Punjab Kings,7.7,AT Rayudu,F du Plessis,Ravi Bishnoi,0,1,1,0,0,0,0
50,1st innings,Chennai Super Kings,Punjab Kings,8.1,AT Rayudu,F du Plessis,CJ Jordan,0,1,1,0,0,0,0
51,1st innings,Chennai Super Kings,Punjab Kings,8.2,F du Plessis,AT Rayudu,CJ Jordan,0,2,2,0,0,0,0
52,1st innings,Chennai Super Kings,Punjab Kings,8.3,F du Plessis,AT Rayudu,CJ Jordan,0,0,0,0,AT Rayudu,caught,Arshdeep Singh
53,1st innings,Chennai Super Kings,Punjab Kings,8.4,F du Plessis,MS Dhoni,CJ Jordan,0,1,1,0,0,0,0
54,1st innings,Chennai Super Kings,Punjab Kings,8.5,MS Dhoni,F du Plessis,CJ Jordan,1,0,1,wides,0,0,0
55,1st innings,Chennai Super Kings,Punjab Kings,8.6,MS Dhoni,F du Plessis,CJ Jordan,0,0,0,0,0,0,0
56,1st innings,Chennai Super Kings,Punjab Kings,8.7,MS Dhoni,F du Plessis,CJ Jordan,0,0,0,0,0,0,0
57,1st innings,Chennai Super Kings,Punjab Kings,9.1,F du Plessis,MS Dhoni,Ravi Bishnoi,0,4,4,0,0,0,0
58,1st innings,Chennai Super Kings,Punjab Kings,9.2,F du Plessis,MS Dhoni,Ravi Bishnoi,0,0,0,0,0,0,0
59,1st innings,Chennai Super Kings,Punjab Kings,9.3,F du Plessis,MS Dhoni,Ravi Bishnoi,0,0,0,0,0,0,0
60,1st innings,Chennai Super Kings,Punjab Kings,9.4,F du Plessis,MS Dhoni,Ravi Bishnoi,0,1,1,0,0,0,0
61,1st innings,Chennai Super Kings,Punjab Kings,9.5,MS Dhoni,F du Plessis,Ravi Bishnoi,0,4,4,0,0,0,0
62,1st innings,Chennai Super Kings,Punjab Kings,9.6,MS Dhoni,F du Plessis,Ravi Bishnoi,0,0,0,0,0,0,0
63,1st innings,Chennai Super Kings,Punjab Kings,10.1,F du Plessis,MS Dhoni,Harpreet Brar,0,0,0,0,0,0,0
64,1st innings,Chennai Super Kings,Punjab Kings,10.2,F du Plessis,MS Dhoni,Harpreet Brar,0,0,0,0,0,0,0
65,1st innings,Chennai Super Kings,Punjab Kings,10.3,F du Plessis,MS Dhoni,Harpreet Brar,0,0,0,0,0,0,0
66,1st innings,Chennai Super Kings,Punjab Kings,10.4,F du Plessis,MS Dhoni,Harpreet Brar,0,0,0,0,0,0,0
67,1st innings,Chennai Super Kings,Punjab Kings,10.5,F du Plessis,MS Dhoni,Harpreet Brar,0,1,1,0,0,0,0
68,1st innings,Chennai Super Kings,Punjab Kings,10.6,MS Dhoni,F du Plessis,Harpreet Brar,1,0,1,wides,0,0,0
69,1st innings,Chennai Super Kings,Punjab Kings,10.7,MS Dhoni,F du Plessis,Harpreet Brar,0,0,0,0,0,0,0
70,1st innings,Chennai Super Kings,Punjab Kings,11.1,F du Plessis,MS Dhoni,Ravi Bishnoi,0,4,4,0,0,0,0
71,1st innings,Chennai Super Kings,Punjab Kings,11.2,F du Plessis,MS Dhoni,Ravi Bishnoi,0,0,0,0,0,0,0
72,1st innings,Chennai Super Kings,Punjab Kings,11.3,F du Plessis,MS Dhoni,Ravi Bishnoi,0,0,0,0,0,0,0
73,1st innings,Chennai Super Kings,Punjab Kings,11.4,F du Plessis,MS Dhoni,Ravi Bishnoi,0,1,1,0,0,0,0
74,1st innings,Chennai Super Kings,Punjab Kings,11.5,MS Dhoni,F du Plessis,Ravi Bishnoi,0,1,1,0,0,0,0
75,1st innings,Chennai Super Kings,Punjab Kings,11.6,F du Plessis,MS Dhoni,Ravi Bishnoi,0,0,0,0,MS Dhoni,bowled,0
76,1st innings,Chennai Super Kings,Punjab Kings,12.1,RA Jadeja,F du Plessis,Harpreet Brar,0,2,2,0,0,0,0
77,1st innings,Chennai Super Kings,Punjab Kings,12.2,RA Jadeja,F du Plessis,Harpreet Brar,0,1,1,0,0,0,0
78,1st innings,Chennai Super Kings,Punjab Kings,12.3,F du Plessis,RA Jadeja,Harpreet Brar,0,0,0,0,0,0,0
79,1st innings,Chennai Super Kings,Punjab Kings,12.4,F du Plessis,RA Jadeja,Harpreet Brar,0,0,0,0,0,0,0
80,1st innings,Chennai Super Kings,Punjab Kings,12.5,F du Plessis,RA Jadeja,Harpreet Brar,0,1,1,0,0,0,0
81,1st innings,Chennai Super Kings,Punjab Kings,12.6,RA Jadeja,F du Plessis,Harpreet Brar,0,1,1,0,0,0,0
82,1st innings,Chennai Super Kings,Punjab Kings,13.1,RA Jadeja,F du Plessis,MC Henriques,0,0,0,0,0,0,0
83,1st innings,Chennai Super Kings,Punjab Kings,13.2,RA Jadeja,F du Plessis,MC Henriques,1,0,1,wides,0,0,0
84,1st innings,Chennai Super Kings,Punjab Kings,13.3,RA Jadeja,F du Plessis,MC Henriques,0,1,1,0,0,0,0
85,1st innings,Chennai Super Kings,Punjab Kings,13.4,F du Plessis,RA Jadeja,MC Henriques,0,1,1,0,0,0,0
86,1st innings,Chennai Super Kings,Punjab Kings,13.5,RA Jadeja,F du Plessis,MC Henriques,0,1,1,0,0,0,0
87,1st innings,Chennai Super Kings,Punjab Kings,13.6,F du Plessis,RA Jadeja,MC Henriques,0,4,4,0,0,0,0
88,1st innings,Chennai Super Kings,Punjab Kings,13.7,F du Plessis,RA Jadeja,MC Henriques,0,1,1,0,0,0,0
89,1st innings,Chennai Super Kings,Punjab Kings,14.1,F du Plessis,RA Jadeja,Harpreet Brar,0,0,0,0,0,0,0
90,1st innings,Chennai Super Kings,Punjab Kings,14.2,F du Plessis,RA Jadeja,Harpreet Brar,0,1,1,0,0,0,0
91,1st innings,Chennai Super Kings,Punjab Kings,14.3,RA Jadeja,F du Plessis,Harpreet Brar,0,4,4,0,0,0,0
