,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Mumbai Indians,Punjab Kings,0.1,RG Sharma,Q de Kock,MC Henriques,0,1,1,0,0,0,0
1,1st innings,Mumbai Indians,Punjab Kings,0.2,Q de Kock,RG Sharma,MC Henriques,0,1,1,0,0,0,0
2,1st innings,Mumbai Indians,Punjab Kings,0.3,RG Sharma,Q de Kock,MC Henriques,0,0,0,0,0,0,0
3,1st innings,Mumbai Indians,Punjab Kings,0.4,RG Sharma,Q de Kock,MC Henriques,0,1,1,0,0,0,0
4,1st innings,Mumbai Indians,Punjab Kings,0.5,Q de Kock,RG Sharma,MC Henriques,0,0,0,0,0,0,0
5,1st innings,Mumbai Indians,Punjab Kings,0.6,Q de Kock,RG Sharma,MC Henriques,0,1,1,0,0,0,0
6,1st innings,Mumbai Indians,Punjab Kings,1.1,Q de Kock,RG Sharma,DJ Hooda,0,0,0,0,0,0,0
7,1st innings,Mumbai Indians,Punjab Kings,1.2,Q de Kock,RG Sharma,DJ Hooda,0,0,0,0,0,0,0
8,1st innings,Mumbai Indians,Punjab Kings,1.3,Q de Kock,RG Sharma,DJ Hooda,0,1,1,0,0,0,0
9,1st innings,Mumbai Indians,Punjab Kings,1.4,RG Sharma,Q de Kock,DJ Hooda,0,1,1,0,0,0,0
10,1st innings,Mumbai Indians,Punjab Kings,1.5,Q de Kock,RG Sharma,DJ Hooda,0,1,1,0,0,0,0
11,1st innings,Mumbai Indians,Punjab Kings,1.6,RG Sharma,Q de Kock,DJ Hooda,0,0,0,0,Q de Kock,caught,MC Henriques
12,1st innings,Mumbai Indians,Punjab Kings,2.1,Ishan Kishan,RG Sharma,MC Henriques,0,0,0,0,0,0,0
13,1st innings,Mumbai Indians,Punjab Kings,2.2,Ishan Kishan,RG Sharma,MC Henriques,0,1,1,0,0,0,0
14,1st innings,Mumbai Indians,Punjab Kings,2.3,RG Sharma,Ishan Kishan,MC Henriques,0,0,0,0,0,0,0
15,1st innings,Mumbai Indians,Punjab Kings,2.4,RG Sharma,Ishan Kishan,MC Henriques,0,0,0,0,0,0,0
16,1st innings,Mumbai Indians,Punjab Kings,2.5,RG Sharma,Ishan Kishan,MC Henriques,0,1,1,0,0,0,0
17,1st innings,Mumbai Indians,Punjab Kings,2.6,Ishan Kishan,RG Sharma,MC Henriques,0,1,1,0,0,0,0
18,1st innings,Mumbai Indians,Punjab Kings,3.1,Ishan Kishan,RG Sharma,DJ Hooda,0,1,1,0,0,0,0
19,1st innings,Mumbai Indians,Punjab Kings,3.2,RG Sharma,Ishan Kishan,DJ Hooda,0,0,0,0,0,0,0
20,1st innings,Mumbai Indians,Punjab Kings,3.3,RG Sharma,Ishan Kishan,DJ Hooda,0,0,0,0,0,0,0
21,1st innings,Mumbai Indians,Punjab Kings,3.4,RG Sharma,Ishan Kishan,DJ Hooda,0,0,0,0,0,0,0
22,1st innings,Mumbai Indians,Punjab Kings,3.5,RG Sharma,Ishan Kishan,DJ Hooda,0,0,0,0,0,0,0
23,1st innings,Mumbai Indians,Punjab Kings,3.6,RG Sharma,Ishan Kishan,DJ Hooda,0,1,1,0,0,0,0
24,1st innings,Mumbai Indians,Punjab Kings,4.1,RG Sharma,Ishan Kishan,MC Henriques,0,0,0,0,0,0,0
25,1st innings,Mumbai Indians,Punjab Kings,4.2,RG Sharma,Ishan Kishan,MC Henriques,0,0,0,0,0,0,0
26,1st innings,Mumbai Indians,Punjab Kings,4.3,RG Sharma,Ishan Kishan,MC Henriques,0,0,0,0,0,0,0
27,1st innings,Mumbai Indians,Punjab Kings,4.4,RG Sharma,Ishan Kishan,MC Henriques,0,1,1,0,0,0,0
28,1st innings,Mumbai Indians,Punjab Kings,4.5,Ishan Kishan,RG Sharma,MC Henriques,0,0,0,0,0,0,0
29,1st innings,Mumbai Indians,Punjab Kings,4.6,Ishan Kishan,RG Sharma,MC Henriques,0,4,4,0,0,0,0
30,1st innings,Mumbai Indians,Punjab Kings,5.1,RG Sharma,Ishan Kishan,Mohammed Shami,0,1,1,0,0,0,0
31,1st innings,Mumbai Indians,Punjab Kings,5.2,Ishan Kishan,RG Sharma,Mohammed Shami,0,0,0,0,0,0,0
32,1st innings,Mumbai Indians,Punjab Kings,5.3,Ishan Kishan,RG Sharma,Mohammed Shami,0,1,1,0,0,0,0
33,1st innings,Mumbai Indians,Punjab Kings,5.4,RG Sharma,Ishan Kishan,Mohammed Shami,0,0,0,0,0,0,0
34,1st innings,Mumbai Indians,Punjab Kings,5.5,RG Sharma,Ishan Kishan,Mohammed Shami,0,1,1,0,0,0,0
35,1st innings,Mumbai Indians,Punjab Kings,5.6,Ishan Kishan,RG Sharma,Mohammed Shami,0,1,1,0,0,0,0
36,1st innings,Mumbai Indians,Punjab Kings,6.1,Ishan Kishan,RG Sharma,Ravi Bishnoi,0,0,0,0,0,0,0
37,1st innings,Mumbai Indians,Punjab Kings,6.2,Ishan Kishan,RG Sharma,Ravi Bishnoi,0,1,1,0,0,0,0
38,1st innings,Mumbai Indians,Punjab Kings,6.3,RG Sharma,Ishan Kishan,Ravi Bishnoi,0,1,1,0,0,0,0
39,1st innings,Mumbai Indians,Punjab Kings,6.4,Ishan Kishan,RG Sharma,Ravi Bishnoi,0,2,2,0,0,0,0
40,1st innings,Mumbai Indians,Punjab Kings,6.5,Ishan Kishan,RG Sharma,Ravi Bishnoi,0,1,1,0,0,0,0
41,1st innings,Mumbai Indians,Punjab Kings,6.6,RG Sharma,Ishan Kishan,Ravi Bishnoi,0,0,0,0,Ishan Kishan,caught,KL Rahul
42,1st innings,Mumbai Indians,Punjab Kings,7.1,SA Yadav,RG Sharma,FA Allen,0,4,4,0,0,0,0
43,1st innings,Mumbai Indians,Punjab Kings,7.2,SA Yadav,RG Sharma,FA Allen,0,4,4,0,0,0,0
44,1st innings,Mumbai Indians,Punjab Kings,7.3,SA Yadav,RG Sharma,FA Allen,0,0,0,0,0,0,0
