,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Delhi Capitals,Royal Challengers Bangalore,0.1,S Dhawan,PP Shaw,GJ Maxwell,1,0,1,wides,,,
1,1st innings,Delhi Capitals,Royal Challengers Bangalore,0.2,S Dhawan,PP Shaw,GJ Maxwell,0,1,1,,,,
2,1st innings,Delhi Capitals,Royal Challengers Bangalore,0.3,PP Shaw,S Dhawan,GJ Maxwell,0,1,1,,,,
3,1st innings,Delhi Capitals,Royal Challengers Bangalore,0.4,S Dhawan,PP Shaw,GJ Maxwell,0,1,1,,,,
4,1st innings,Delhi Capitals,Royal Challengers Bangalore,0.5,PP Shaw,S Dhawan,GJ Maxwell,0,4,4,,,,
5,1st innings,Delhi Capitals,Royal Challengers Bangalore,0.6,PP Shaw,S Dhawan,GJ Maxwell,0,1,1,,,,
6,1st innings,Delhi Capitals,Royal Challengers Bangalore,0.7,S Dhawan,PP Shaw,GJ Maxwell,0,1,1,,,,
7,1st innings,Delhi Capitals,Royal Challengers Bangalore,1.1,S Dhawan,PP Shaw,Mohammed Siraj,0,4,4,,,,
8,1st innings,Delhi Capitals,Royal Challengers Bangalore,1.2,S Dhawan,PP Shaw,Mohammed Siraj,0,1,1,,,,
9,1st innings,Delhi Capitals,Royal Challengers Bangalore,1.3,PP Shaw,S Dhawan,Mohammed Siraj,0,0,0,,,,
10,1st innings,Delhi Capitals,Royal Challengers Bangalore,1.4,PP Shaw,S Dhawan,Mohammed Siraj,0,0,0,,,,
11,1st innings,Delhi Capitals,Royal Challengers Bangalore,1.5,PP Shaw,S Dhawan,Mohammed Siraj,0,4,4,,,,
12,1st innings,Delhi Capitals,Royal Challengers Bangalore,1.6,PP Shaw,S Dhawan,Mohammed Siraj,0,1,1,,,,
13,1st innings,Delhi Capitals,Royal Challengers Bangalore,2.1,PP Shaw,S Dhawan,GJ Maxwell,0,0,0,,,,
14,1st innings,Delhi Capitals,Royal Challengers Bangalore,2.2,PP Shaw,S Dhawan,GJ Maxwell,0,1,1,,,,
15,1st innings,Delhi Capitals,Royal Challengers Bangalore,2.3,S Dhawan,PP Shaw,GJ Maxwell,0,0,0,,,,
16,1st innings,Delhi Capitals,Royal Challengers Bangalore,2.4,S Dhawan,PP Shaw,GJ Maxwell,0,1,1,,,,
17,1st innings,Delhi Capitals,Royal Challengers Bangalore,2.5,PP Shaw,S Dhawan,GJ Maxwell,0,1,1,,,,
18,1st innings,Delhi Capitals,Royal Challengers Bangalore,2.6,S Dhawan,PP Shaw,GJ Maxwell,1,0,1,wides,,,
19,1st innings,Delhi Capitals,Royal Challengers Bangalore,2.7,S Dhawan,PP Shaw,GJ Maxwell,0,1,1,,,,
20,1st innings,Delhi Capitals,Royal Challengers Bangalore,3.1,S Dhawan,PP Shaw,GHS Garton,0,1,1,,,,
21,1st innings,Delhi Capitals,Royal Challengers Bangalore,3.2,PP Shaw,S Dhawan,GHS Garton,1,0,1,noballs,,,
22,1st innings,Delhi Capitals,Royal Challengers Bangalore,3.3,PP Shaw,S Dhawan,GHS Garton,0,1,1,,,,
23,1st innings,Delhi Capitals,Royal Challengers Bangalore,3.4,S Dhawan,PP Shaw,GHS Garton,0,1,1,,,,
24,1st innings,Delhi Capitals,Royal Challengers Bangalore,3.5,PP Shaw,S Dhawan,GHS Garton,0,1,1,,,,
25,1st innings,Delhi Capitals,Royal Challengers Bangalore,3.6,S Dhawan,PP Shaw,GHS Garton,0,1,1,,,,
26,1st innings,Delhi Capitals,Royal Challengers Bangalore,3.7,PP Shaw,S Dhawan,GHS Garton,0,0,0,,,,
27,1st innings,Delhi Capitals,Royal Challengers Bangalore,4.1,S Dhawan,PP Shaw,GJ Maxwell,0,0,0,,,,
28,1st innings,Delhi Capitals,Royal Challengers Bangalore,4.2,S Dhawan,PP Shaw,GJ Maxwell,0,1,1,,,,
29,1st innings,Delhi Capitals,Royal Challengers Bangalore,4.3,PP Shaw,S Dhawan,GJ Maxwell,0,6,6,,,,
30,1st innings,Delhi Capitals,Royal Challengers Bangalore,4.4,PP Shaw,S Dhawan,GJ Maxwell,0,1,1,,,,
31,1st innings,Delhi Capitals,Royal Challengers Bangalore,4.5,S Dhawan,PP Shaw,GJ Maxwell,0,4,4,,,,
32,1st innings,Delhi Capitals,Royal Challengers Bangalore,4.6,S Dhawan,PP Shaw,GJ Maxwell,0,2,2,,,,
33,1st innings,Delhi Capitals,Royal Challengers Bangalore,5.1,PP Shaw,S Dhawan,GHS Garton,0,0,0,,,,
34,1st innings,Delhi Capitals,Royal Challengers Bangalore,5.2,PP Shaw,S Dhawan,GHS Garton,0,0,0,,,,
35,1st innings,Delhi Capitals,Royal Challengers Bangalore,5.3,PP Shaw,S Dhawan,GHS Garton,0,1,1,,,,
36,1st innings,Delhi Capitals,Royal Challengers Bangalore,5.4,S Dhawan,PP Shaw,GHS Garton,0,4,4,,,,
37,1st innings,Delhi Capitals,Royal Challengers Bangalore,5.5,S Dhawan,PP Shaw,GHS Garton,1,0,1,legbyes,,,
38,1st innings,Delhi Capitals,Royal Challengers Bangalore,5.6,PP Shaw,S Dhawan,GHS Garton,0,4,4,,,,
39,1st innings,Delhi Capitals,Royal Challengers Bangalore,6.1,S Dhawan,PP Shaw,Mohammed Siraj,0,1,1,,,,
40,1st innings,Delhi Capitals,Royal Challengers Bangalore,6.2,PP Shaw,S Dhawan,Mohammed Siraj,0,1,1,,,,
