,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,0.1,Abhishek Sharma,JJ Roy,Mohammed Siraj,0,1,1,,,,
1,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,0.2,JJ Roy,Abhishek Sharma,Mohammed Siraj,0,0,0,,,,
2,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,0.3,JJ Roy,Abhishek Sharma,Mohammed Siraj,0,0,0,,,,
3,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,0.4,JJ Roy,Abhishek Sharma,Mohammed Siraj,0,0,0,,,,
4,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,0.5,JJ Roy,Abhishek Sharma,Mohammed Siraj,0,0,0,,,,
5,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,0.6,JJ Roy,Abhishek Sharma,Mohammed Siraj,0,1,1,,,,
6,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,1.1,JJ Roy,Abhishek Sharma,GHS Garton,0,4,4,,,,
7,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,1.2,JJ Roy,Abhishek Sharma,GHS Garton,0,6,6,,,,
8,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,1.3,JJ Roy,Abhishek Sharma,GHS Garton,0,0,0,,,,
9,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,1.4,JJ Roy,Abhishek Sharma,GHS Garton,0,2,2,,,,
10,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,1.5,JJ Roy,Abhishek Sharma,GHS Garton,0,0,0,,Abhishek Sharma,caught,GJ Maxwell
11,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,1.6,KS Williamson,JJ Roy,GHS Garton,0,0,0,,,,
12,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,2.1,JJ Roy,KS Williamson,Mohammed Siraj,1,0,1,wides,,,
13,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,2.2,JJ Roy,KS Williamson,Mohammed Siraj,0,0,0,,,,
14,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,2.3,JJ Roy,KS Williamson,Mohammed Siraj,0,0,0,,,,
15,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,2.4,JJ Roy,KS Williamson,Mohammed Siraj,0,0,0,,,,
16,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,2.5,JJ Roy,KS Williamson,Mohammed Siraj,0,4,4,,,,
17,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,2.6,JJ Roy,KS Williamson,Mohammed Siraj,0,0,0,,,,
18,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,2.7,JJ Roy,KS Williamson,Mohammed Siraj,0,4,4,,,,
19,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,3.1,KS Williamson,JJ Roy,Shahbaz Ahmed,0,0,0,,,,
20,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,3.2,KS Williamson,JJ Roy,Shahbaz Ahmed,0,1,1,,,,
21,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,3.3,JJ Roy,KS Williamson,Shahbaz Ahmed,0,1,1,,,,
22,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,3.4,KS Williamson,JJ Roy,Shahbaz Ahmed,0,0,0,,,,
23,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,3.5,KS Williamson,JJ Roy,Shahbaz Ahmed,0,0,0,,,,
24,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,3.6,KS Williamson,JJ Roy,Shahbaz Ahmed,0,1,1,,,,
25,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,4.1,KS Williamson,JJ Roy,GHS Garton,0,4,4,,,,
26,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,4.2,KS Williamson,JJ Roy,GHS Garton,0,1,1,,,,
27,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,4.3,JJ Roy,KS Williamson,GHS Garton,1,0,1,wides,,,
28,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,4.4,JJ Roy,KS Williamson,GHS Garton,0,4,4,,,,
29,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,4.5,JJ Roy,KS Williamson,GHS Garton,0,1,1,,,,
30,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,4.6,KS Williamson,JJ Roy,GHS Garton,1,0,1,wides,,,
31,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,4.7,KS Williamson,JJ Roy,GHS Garton,0,1,1,,,,
32,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,4.8,JJ Roy,KS Williamson,GHS Garton,0,4,4,,,,
33,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,5.1,KS Williamson,JJ Roy,Shahbaz Ahmed,0,1,1,,,,
34,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,5.2,JJ Roy,KS Williamson,Shahbaz Ahmed,0,0,0,,,,
35,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,5.3,JJ Roy,KS Williamson,Shahbaz Ahmed,0,1,1,,,,
36,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,5.4,KS Williamson,JJ Roy,Shahbaz Ahmed,0,4,4,,,,
37,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,5.5,KS Williamson,JJ Roy,Shahbaz Ahmed,0,0,0,,,,
38,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,5.6,KS Williamson,JJ Roy,Shahbaz Ahmed,0,1,1,,,,
39,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,6.1,KS Williamson,JJ Roy,HV Patel,0,2,2,,,,
40,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,6.2,KS Williamson,JJ Roy,HV Patel,0,4,4,,,,
41,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,6.3,KS Williamson,JJ Roy,HV Patel,0,0,0,,,,
