,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Mumbai Indians,Sunrisers Hyderabad,0.1,Ishan Kishan,RG Sharma,Mohammad Nabi,0,1,1,,,,
1,1st innings,Mumbai Indians,Sunrisers Hyderabad,0.2,RG Sharma,Ishan Kishan,Mohammad Nabi,0,6,6,,,,
2,1st innings,Mumbai Indians,Sunrisers Hyderabad,0.3,RG Sharma,Ishan Kishan,Mohammad Nabi,0,0,0,,,,
3,1st innings,Mumbai Indians,Sunrisers Hyderabad,0.4,RG Sharma,Ishan Kishan,Mohammad Nabi,0,1,1,,,,
4,1st innings,Mumbai Indians,Sunrisers Hyderabad,0.5,Ishan Kishan,RG Sharma,Mohammad Nabi,0,0,0,,,,
5,1st innings,Mumbai Indians,Sunrisers Hyderabad,0.6,Ishan Kishan,RG Sharma,Mohammad Nabi,0,0,0,,,,
6,1st innings,Mumbai Indians,Sunrisers Hyderabad,1.1,RG Sharma,Ishan Kishan,S Kaul,0,0,0,,,,
7,1st innings,Mumbai Indians,Sunrisers Hyderabad,1.2,RG Sharma,Ishan Kishan,S Kaul,0,4,4,,,,
8,1st innings,Mumbai Indians,Sunrisers Hyderabad,1.3,RG Sharma,Ishan Kishan,S Kaul,0,4,4,,,,
9,1st innings,Mumbai Indians,Sunrisers Hyderabad,1.4,RG Sharma,Ishan Kishan,S Kaul,0,4,4,,,,
10,1st innings,Mumbai Indians,Sunrisers Hyderabad,1.5,RG Sharma,Ishan Kishan,S Kaul,0,4,4,,,,
11,1st innings,Mumbai Indians,Sunrisers Hyderabad,1.6,RG Sharma,Ishan Kishan,S Kaul,0,2,2,,,,
12,1st innings,Mumbai Indians,Sunrisers Hyderabad,2.1,Ishan Kishan,RG Sharma,Mohammad Nabi,0,4,4,,,,
13,1st innings,Mumbai Indians,Sunrisers Hyderabad,2.2,Ishan Kishan,RG Sharma,Mohammad Nabi,0,1,1,,,,
14,1st innings,Mumbai Indians,Sunrisers Hyderabad,2.3,RG Sharma,Ishan Kishan,Mohammad Nabi,0,4,4,,,,
15,1st innings,Mumbai Indians,Sunrisers Hyderabad,2.4,RG Sharma,Ishan Kishan,Mohammad Nabi,0,1,1,,,,
16,1st innings,Mumbai Indians,Sunrisers Hyderabad,2.5,Ishan Kishan,RG Sharma,Mohammad Nabi,0,1,1,,,,
17,1st innings,Mumbai Indians,Sunrisers Hyderabad,2.6,RG Sharma,Ishan Kishan,Mohammad Nabi,0,4,4,,,,
18,1st innings,Mumbai Indians,Sunrisers Hyderabad,3.1,Ishan Kishan,RG Sharma,JO Holder,0,4,4,,,,
19,1st innings,Mumbai Indians,Sunrisers Hyderabad,3.2,Ishan Kishan,RG Sharma,JO Holder,0,1,1,,,,
20,1st innings,Mumbai Indians,Sunrisers Hyderabad,3.3,RG Sharma,Ishan Kishan,JO Holder,0,2,2,,,,
21,1st innings,Mumbai Indians,Sunrisers Hyderabad,3.4,RG Sharma,Ishan Kishan,JO Holder,0,6,6,,,,
22,1st innings,Mumbai Indians,Sunrisers Hyderabad,3.5,RG Sharma,Ishan Kishan,JO Holder,1,0,1,wides,,,
23,1st innings,Mumbai Indians,Sunrisers Hyderabad,3.6,RG Sharma,Ishan Kishan,JO Holder,0,4,4,,,,
24,1st innings,Mumbai Indians,Sunrisers Hyderabad,3.7,RG Sharma,Ishan Kishan,JO Holder,0,4,4,,,,
25,1st innings,Mumbai Indians,Sunrisers Hyderabad,4.1,Ishan Kishan,RG Sharma,Umran Malik,0,0,0,,,,
26,1st innings,Mumbai Indians,Sunrisers Hyderabad,4.2,Ishan Kishan,RG Sharma,Umran Malik,0,4,4,,,,
27,1st innings,Mumbai Indians,Sunrisers Hyderabad,4.3,Ishan Kishan,RG Sharma,Umran Malik,0,1,1,,,,
28,1st innings,Mumbai Indians,Sunrisers Hyderabad,4.4,RG Sharma,Ishan Kishan,Umran Malik,0,4,4,,,,
29,1st innings,Mumbai Indians,Sunrisers Hyderabad,4.5,RG Sharma,Ishan Kishan,Umran Malik,0,2,2,,,,
30,1st innings,Mumbai Indians,Sunrisers Hyderabad,4.6,RG Sharma,Ishan Kishan,Umran Malik,0,4,4,,,,
31,1st innings,Mumbai Indians,Sunrisers Hyderabad,5.1,Ishan Kishan,RG Sharma,Rashid Khan,0,1,1,,,,
32,1st innings,Mumbai Indians,Sunrisers Hyderabad,5.2,RG Sharma,Ishan Kishan,Rashid Khan,0,1,1,,,,
33,1st innings,Mumbai Indians,Sunrisers Hyderabad,5.3,Ishan Kishan,RG Sharma,Rashid Khan,0,0,0,,RG Sharma,caught,Mohammad Nabi
34,1st innings,Mumbai Indians,Sunrisers Hyderabad,5.4,HH Pandya,Ishan Kishan,Rashid Khan,0,1,1,,,,
35,1st innings,Mumbai Indians,Sunrisers Hyderabad,5.5,Ishan Kishan,HH Pandya,Rashid Khan,0,1,1,,,,
36,1st innings,Mumbai Indians,Sunrisers Hyderabad,5.6,HH Pandya,Ishan Kishan,Rashid Khan,0,1,1,,,,
