,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Punjab Kings,Mumbai Indians,0.1,Mandeep Singh,KL Rahul,KH Pandya,0,1,1,,,,
1,1st innings,Punjab Kings,Mumbai Indians,0.2,KL Rahul,Mandeep Singh,KH Pandya,0,1,1,,,,
2,1st innings,Punjab Kings,Mumbai Indians,0.3,Mandeep Singh,KL Rahul,KH Pandya,0,0,0,,,,
3,1st innings,Punjab Kings,Mumbai Indians,0.4,Mandeep Singh,KL Rahul,KH Pandya,0,0,0,,,,
4,1st innings,Punjab Kings,Mumbai Indians,0.5,Mandeep Singh,KL Rahul,KH Pandya,0,1,1,,,,
5,1st innings,Punjab Kings,Mumbai Indians,0.6,KL Rahul,Mandeep Singh,KH Pandya,0,1,1,,,,
6,1st innings,Punjab Kings,Mumbai Indians,1.1,KL Rahul,Mandeep Singh,TA Boult,0,1,1,,,,
7,1st innings,Punjab Kings,Mumbai Indians,1.2,Mandeep Singh,KL Rahul,TA Boult,1,0,1,wides,,,
8,1st innings,Punjab Kings,Mumbai Indians,1.3,Mandeep Singh,KL Rahul,TA Boult,0,1,1,,,,
9,1st innings,Punjab Kings,Mumbai Indians,1.4,KL Rahul,Mandeep Singh,TA Boult,0,1,1,,,,
10,1st innings,Punjab Kings,Mumbai Indians,1.5,Mandeep Singh,KL Rahul,TA Boult,0,0,0,,,,
11,1st innings,Punjab Kings,Mumbai Indians,1.6,Mandeep Singh,KL Rahul,TA Boult,0,4,4,,,,
12,1st innings,Punjab Kings,Mumbai Indians,1.7,Mandeep Singh,KL Rahul,TA Boult,0,0,0,,,,
13,1st innings,Punjab Kings,Mumbai Indians,2.1,KL Rahul,Mandeep Singh,KH Pandya,0,1,1,,,,
14,1st innings,Punjab Kings,Mumbai Indians,2.2,Mandeep Singh,KL Rahul,KH Pandya,0,1,1,,,,
15,1st innings,Punjab Kings,Mumbai Indians,2.3,KL Rahul,Mandeep Singh,KH Pandya,1,0,1,noballs,,,
16,1st innings,Punjab Kings,Mumbai Indians,2.4,KL Rahul,Mandeep Singh,KH Pandya,0,0,0,,,,
17,1st innings,Punjab Kings,Mumbai Indians,2.5,KL Rahul,Mandeep Singh,KH Pandya,0,1,1,,,,
18,1st innings,Punjab Kings,Mumbai Indians,2.6,Mandeep Singh,KL Rahul,KH Pandya,0,1,1,,,,
19,1st innings,Punjab Kings,Mumbai Indians,2.7,KL Rahul,Mandeep Singh,KH Pandya,0,4,4,,,,
20,1st innings,Punjab Kings,Mumbai Indians,3.1,Mandeep Singh,KL Rahul,JJ Bumrah,0,0,0,,,,
21,1st innings,Punjab Kings,Mumbai Indians,3.2,Mandeep Singh,KL Rahul,JJ Bumrah,0,4,4,,,,
22,1st innings,Punjab Kings,Mumbai Indians,3.3,Mandeep Singh,KL Rahul,JJ Bumrah,0,0,0,,,,
23,1st innings,Punjab Kings,Mumbai Indians,3.4,Mandeep Singh,KL Rahul,JJ Bumrah,0,2,2,,,,
24,1st innings,Punjab Kings,Mumbai Indians,3.5,Mandeep Singh,KL Rahul,JJ Bumrah,0,1,1,,,,
25,1st innings,Punjab Kings,Mumbai Indians,3.6,KL Rahul,Mandeep Singh,JJ Bumrah,0,4,4,,,,
26,1st innings,Punjab Kings,Mumbai Indians,4.1,Mandeep Singh,KL Rahul,NM Coulter-Nile,0,0,0,,,,
27,1st innings,Punjab Kings,Mumbai Indians,4.2,Mandeep Singh,KL Rahul,NM Coulter-Nile,0,1,1,,,,
28,1st innings,Punjab Kings,Mumbai Indians,4.3,KL Rahul,Mandeep Singh,NM Coulter-Nile,0,0,0,,,,
29,1st innings,Punjab Kings,Mumbai Indians,4.4,KL Rahul,Mandeep Singh,NM Coulter-Nile,0,0,0,,,,
30,1st innings,Punjab Kings,Mumbai Indians,4.5,KL Rahul,Mandeep Singh,NM Coulter-Nile,0,1,1,,,,
31,1st innings,Punjab Kings,Mumbai Indians,4.6,Mandeep Singh,KL Rahul,NM Coulter-Nile,0,1,1,,,,
32,1st innings,Punjab Kings,Mumbai Indians,5.1,Mandeep Singh,KL Rahul,KH Pandya,0,1,1,,,,
33,1st innings,Punjab Kings,Mumbai Indians,5.2,KL Rahul,Mandeep Singh,KH Pandya,0,0,0,,Mandeep Singh,lbw,
34,1st innings,Punjab Kings,Mumbai Indians,5.3,KL Rahul,CH Gayle,KH Pandya,0,0,0,,,,
35,1st innings,Punjab Kings,Mumbai Indians,5.4,KL Rahul,CH Gayle,KH Pandya,0,1,1,,,,
36,1st innings,Punjab Kings,Mumbai Indians,5.5,CH Gayle,KL Rahul,KH Pandya,0,1,1,,,,
37,1st innings,Punjab Kings,Mumbai Indians,5.6,KL Rahul,CH Gayle,KH Pandya,0,0,0,,,,
38,1st innings,Punjab Kings,Mumbai Indians,6.1,CH Gayle,KL Rahul,KA Pollard,0,1,1,,,,
39,1st innings,Punjab Kings,Mumbai Indians,6.2,KL Rahul,CH Gayle,KA Pollard,0,0,0,,CH Gayle,caught,HH Pandya
40,1st innings,Punjab Kings,Mumbai Indians,6.3,KL Rahul,AK Markram,KA Pollard,1,0,1,wides,,,
41,1st innings,Punjab Kings,Mumbai Indians,6.4,KL Rahul,AK Markram,KA Pollard,0,1,1,,,,
42,1st innings,Punjab Kings,Mumbai Indians,6.5,AK Markram,KL Rahul,KA Pollard,0,0,0,,KL Rahul,caught,JJ Bumrah
43,1st innings,Punjab Kings,Mumbai Indians,6.6,AK Markram,N Pooran,KA Pollard,0,1,1,,,,
44,1st innings,Punjab Kings,Mumbai Indians,6.7,N Pooran,AK Markram,KA Pollard,0,4,4,,,,
45,1st innings,Punjab Kings,Mumbai Indians,7.1,AK Markram,N Pooran,JJ Bumrah,0,1,1,,,,
46,1st innings,Punjab Kings,Mumbai Indians,7.2,N Pooran,AK Markram,JJ Bumrah,0,1,1,,,,
47,1st innings,Punjab Kings,Mumbai Indians,7.3,AK Markram,N Pooran,JJ Bumrah,0,0,0,,N Pooran,lbw,
48,1st innings,Punjab Kings,Mumbai Indians,7.4,AK Markram,DJ Hooda,JJ Bumrah,0,0,0,,,,
49,1st innings,Punjab Kings,Mumbai Indians,7.5,AK Markram,DJ Hooda,JJ Bumrah,0,1,1,,,,
50,1st innings,Punjab Kings,Mumbai Indians,7.6,DJ Hooda,AK Markram,JJ Bumrah,0,1,1,,,,
51,1st innings,Punjab Kings,Mumbai Indians,8.1,DJ Hooda,AK Markram,RD Chahar,0,0,0,,,,
52,1st innings,Punjab Kings,Mumbai Indians,8.2,DJ Hooda,AK Markram,RD Chahar,0,4,4,,,,
53,1st innings,Punjab Kings,Mumbai Indians,8.3,DJ Hooda,AK Markram,RD Chahar,0,0,0,,,,
54,1st innings,Punjab Kings,Mumbai Indians,8.4,DJ Hooda,AK Markram,RD Chahar,0,0,0,,,,
55,1st innings,Punjab Kings,Mumbai Indians,8.5,DJ Hooda,AK Markram,RD Chahar,0,1,1,,,,
56,1st innings,Punjab Kings,Mumbai Indians,8.6,AK Markram,DJ Hooda,RD Chahar,0,2,2,,,,
57,1st innings,Punjab Kings,Mumbai Indians,9.1,DJ Hooda,AK Markram,NM Coulter-Nile,0,4,4,,,,
58,1st innings,Punjab Kings,Mumbai Indians,9.2,DJ Hooda,AK Markram,NM Coulter-Nile,0,0,0,,,,
59,1st innings,Punjab Kings,Mumbai Indians,9.3,DJ Hooda,AK Markram,NM Coulter-Nile,0,1,1,,,,
60,1st innings,Punjab Kings,Mumbai Indians,9.4,AK Markram,DJ Hooda,NM Coulter-Nile,0,0,0,,,,
61,1st innings,Punjab Kings,Mumbai Indians,9.5,AK Markram,DJ Hooda,NM Coulter-Nile,0,0,0,,,,
62,1st innings,Punjab Kings,Mumbai Indians,9.6,AK Markram,DJ Hooda,NM Coulter-Nile,0,0,0,,,,
63,1st innings,Punjab Kings,Mumbai Indians,10.1,DJ Hooda,AK Markram,TA Boult,0,0,0,,,,
64,1st innings,Punjab Kings,Mumbai Indians,10.2,DJ Hooda,AK Markram,TA Boult,0,1,1,,,,
65,1st innings,Punjab Kings,Mumbai Indians,10.3,AK Markram,DJ Hooda,TA Boult,0,0,0,,,,
66,1st innings,Punjab Kings,Mumbai Indians,10.4,AK Markram,DJ Hooda,TA Boult,0,6,6,,,,
67,1st innings,Punjab Kings,Mumbai Indians,10.5,AK Markram,DJ Hooda,TA Boult,0,0,0,,,,
68,1st innings,Punjab Kings,Mumbai Indians,10.6,AK Markram,DJ Hooda,TA Boult,0,0,0,,,,
69,1st innings,Punjab Kings,Mumbai Indians,11.1,DJ Hooda,AK Markram,RD Chahar,0,1,1,,,,
