inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Royal Challengers Bangalore,Chennai Super Kings,0.1,D Padikkal,V Kohli,DL Chahar,0,4,4,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
1st innings,Royal Challengers Bangalore,Chennai Super Kings,0.2,D Padikkal,V Kohli,DL Chahar,0,4,4,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
1st innings,Royal Challengers Bangalore,Chennai Super Kings,0.3,D Padikkal,V Kohli,DL Chahar,0,1,1,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
1st innings,Royal Challengers Bangalore,Chennai Super Kings,0.4,V Kohli,D Padikkal,DL Chahar,0,0,0,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
1st innings,Royal Challengers Bangalore,Chennai Super Kings,0.5,V Kohli,D Padikkal,DL Chahar,0,0,0,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
1st innings,Royal Challengers Bangalore,Chennai Super Kings,0.6,V Kohli,D Padikkal,DL Chahar,0,4,4,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
1st innings,Royal Challengers Bangalore,Chennai Super Kings,1.1,D Padikkal,V Kohli,JR Hazlewood,0,0,0,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
1st innings,Royal Challengers Bangalore,Chennai Super Kings,1.2,D Padikkal,V Kohli,JR Hazlewood,0,1,1,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
1st innings,Royal Challengers Bangalore,Chennai Super Kings,1.3,V Kohli,D Padikkal,JR Hazlewood,0,1,1,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
1st innings,Royal Challengers Bangalore,Chennai Super Kings,1.4,D Padikkal,V Kohli,JR Hazlewood,0,2,2,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
1st innings,Royal Challengers Bangalore,Chennai Super Kings,1.5,D Padikkal,V Kohli,JR Hazlewood,0,0,0,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
1st innings,Royal Challengers Bangalore,Chennai Super Kings,1.6,D Padikkal,V Kohli,JR Hazlewood,0,1,1,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
1st innings,Royal Challengers Bangalore,Chennai Super Kings,2.1,D Padikkal,V Kohli,DL Chahar,0,1,1,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
1st innings,Royal Challengers Bangalore,Chennai Super Kings,2.2,V Kohli,D Padikkal,DL Chahar,0,0,0,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
1st innings,Royal Challengers Bangalore,Chennai Super Kings,2.3,V Kohli,D Padikkal,DL Chahar,0,4,4,,,,,RCB vs CSK 2021-09-24,AK Chaudhary,Nitin Menon,DJ Bravo,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-24
