inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Delhi Capitals,Rajasthan Royals,0.1,S Dhawan,PP Shaw,Mustafizur Rahman,0,1,1,,,,,DC vs RR 2021-09-25,CB Gaffaney,UV Gandhe,SS Iyer,Delhi Capitals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-25
1st innings,Delhi Capitals,Rajasthan Royals,0.2,PP Shaw,S Dhawan,Mustafizur Rahman,0,1,1,,,,,DC vs RR 2021-09-25,CB Gaffaney,UV Gandhe,SS Iyer,Delhi Capitals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-25
1st innings,Delhi Capitals,Rajasthan Royals,0.3,S Dhawan,PP Shaw,Mustafizur Rahman,0,0,0,,,,,DC vs RR 2021-09-25,CB Gaffaney,UV Gandhe,SS Iyer,Delhi Capitals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-25
1st innings,Delhi Capitals,Rajasthan Royals,0.4,S Dhawan,PP Shaw,Mustafizur Rahman,0,1,1,,,,,DC vs RR 2021-09-25,CB Gaffaney,UV Gandhe,SS Iyer,Delhi Capitals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-25
1st innings,Delhi Capitals,Rajasthan Royals,0.5,PP Shaw,S Dhawan,Mustafizur Rahman,0,1,1,,,,,DC vs RR 2021-09-25,CB Gaffaney,UV Gandhe,SS Iyer,Delhi Capitals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-25
1st innings,Delhi Capitals,Rajasthan Royals,0.6,S Dhawan,PP Shaw,Mustafizur Rahman,0,2,2,,,,,DC vs RR 2021-09-25,CB Gaffaney,UV Gandhe,SS Iyer,Delhi Capitals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-25
1st innings,Delhi Capitals,Rajasthan Royals,1.1,PP Shaw,S Dhawan,MK Lomror,0,4,4,,,,,DC vs RR 2021-09-25,CB Gaffaney,UV Gandhe,SS Iyer,Delhi Capitals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-25
1st innings,Delhi Capitals,Rajasthan Royals,1.2,PP Shaw,S Dhawan,MK Lomror,0,0,0,,,,,DC vs RR 2021-09-25,CB Gaffaney,UV Gandhe,SS Iyer,Delhi Capitals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-25
1st innings,Delhi Capitals,Rajasthan Royals,1.3,PP Shaw,S Dhawan,MK Lomror,0,0,0,,,,,DC vs RR 2021-09-25,CB Gaffaney,UV Gandhe,SS Iyer,Delhi Capitals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-25
1st innings,Delhi Capitals,Rajasthan Royals,1.4,PP Shaw,S Dhawan,MK Lomror,0,1,1,,,,,DC vs RR 2021-09-25,CB Gaffaney,UV Gandhe,SS Iyer,Delhi Capitals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-25
