inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Kolkata Knight Riders,Punjab Kings,0.1,Shubman Gill,VR Iyer,FA Allen,0,4,4,,,,,KKR vs PK 2021-10-01,KN Ananthapadmanabhan,RK Illingworth,KL Rahul,Punjab Kings,Dubai,Dubai International Cricket Stadium,2021-10-01
1st innings,Kolkata Knight Riders,Punjab Kings,0.2,Shubman Gill,VR Iyer,FA Allen,0,0,0,,,,,KKR vs PK 2021-10-01,KN Ananthapadmanabhan,RK Illingworth,KL Rahul,Punjab Kings,Dubai,Dubai International Cricket Stadium,2021-10-01
1st innings,Kolkata Knight Riders,Punjab Kings,0.3,Shubman Gill,VR Iyer,FA Allen,0,0,0,,,,,KKR vs PK 2021-10-01,KN Ananthapadmanabhan,RK Illingworth,KL Rahul,Punjab Kings,Dubai,Dubai International Cricket Stadium,2021-10-01
1st innings,Kolkata Knight Riders,Punjab Kings,0.4,Shubman Gill,VR Iyer,FA Allen,0,1,1,,,,,KKR vs PK 2021-10-01,KN Ananthapadmanabhan,RK Illingworth,KL Rahul,Punjab Kings,Dubai,Dubai International Cricket Stadium,2021-10-01
1st innings,Kolkata Knight Riders,Punjab Kings,0.5,VR Iyer,Shubman Gill,FA Allen,0,1,1,,,,,KKR vs PK 2021-10-01,KN Ananthapadmanabhan,RK Illingworth,KL Rahul,Punjab Kings,Dubai,Dubai International Cricket Stadium,2021-10-01
1st innings,Kolkata Knight Riders,Punjab Kings,0.6,Shubman Gill,VR Iyer,FA Allen,0,4,4,,,,,KKR vs PK 2021-10-01,KN Ananthapadmanabhan,RK Illingworth,KL Rahul,Punjab Kings,Dubai,Dubai International Cricket Stadium,2021-10-01
1st innings,Kolkata Knight Riders,Punjab Kings,1.1,VR Iyer,Shubman Gill,Mohammed Shami,0,1,1,,,,,KKR vs PK 2021-10-01,KN Ananthapadmanabhan,RK Illingworth,KL Rahul,Punjab Kings,Dubai,Dubai International Cricket Stadium,2021-10-01
1st innings,Kolkata Knight Riders,Punjab Kings,1.2,Shubman Gill,VR Iyer,Mohammed Shami,0,0,0,,,,,KKR vs PK 2021-10-01,KN Ananthapadmanabhan,RK Illingworth,KL Rahul,Punjab Kings,Dubai,Dubai International Cricket Stadium,2021-10-01
1st innings,Kolkata Knight Riders,Punjab Kings,1.3,Shubman Gill,VR Iyer,Mohammed Shami,0,1,1,,,,,KKR vs PK 2021-10-01,KN Ananthapadmanabhan,RK Illingworth,KL Rahul,Punjab Kings,Dubai,Dubai International Cricket Stadium,2021-10-01
1st innings,Kolkata Knight Riders,Punjab Kings,1.4,VR Iyer,Shubman Gill,Mohammed Shami,0,0,0,,,,,KKR vs PK 2021-10-01,KN Ananthapadmanabhan,RK Illingworth,KL Rahul,Punjab Kings,Dubai,Dubai International Cricket Stadium,2021-10-01
