inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Sunrisers Hyderabad,Delhi Capitals,0.1,WP Saha,DA Warner,A Nortje,0,0,0,,,,,SH vs DC 2021-09-22,KN Ananthapadmanabhan,RK Illingworth,A Nortje,Delhi Capitals,Dubai,Dubai International Cricket Stadium,2021-09-22
1st innings,Sunrisers Hyderabad,Delhi Capitals,0.2,WP Saha,DA Warner,A Nortje,0,0,0,,,,,SH vs DC 2021-09-22,KN Ananthapadmanabhan,RK Illingworth,A Nortje,Delhi Capitals,Dubai,Dubai International Cricket Stadium,2021-09-22
1st innings,Sunrisers Hyderabad,Delhi Capitals,0.3,WP Saha,DA Warner,A Nortje,0,0,0,,DA Warner,caught,AR Patel,SH vs DC 2021-09-22,KN Ananthapadmanabhan,RK Illingworth,A Nortje,Delhi Capitals,Dubai,Dubai International Cricket Stadium,2021-09-22
1st innings,Sunrisers Hyderabad,Delhi Capitals,0.4,WP Saha,KS Williamson,A Nortje,0,2,2,,,,,SH vs DC 2021-09-22,KN Ananthapadmanabhan,RK Illingworth,A Nortje,Delhi Capitals,Dubai,Dubai International Cricket Stadium,2021-09-22
1st innings,Sunrisers Hyderabad,Delhi Capitals,0.5,WP Saha,KS Williamson,A Nortje,0,0,0,,,,,SH vs DC 2021-09-22,KN Ananthapadmanabhan,RK Illingworth,A Nortje,Delhi Capitals,Dubai,Dubai International Cricket Stadium,2021-09-22
1st innings,Sunrisers Hyderabad,Delhi Capitals,0.6,WP Saha,KS Williamson,A Nortje,4,0,4,legbyes,,,,SH vs DC 2021-09-22,KN Ananthapadmanabhan,RK Illingworth,A Nortje,Delhi Capitals,Dubai,Dubai International Cricket Stadium,2021-09-22
1st innings,Sunrisers Hyderabad,Delhi Capitals,1.1,KS Williamson,WP Saha,Avesh Khan,0,0,0,,,,,SH vs DC 2021-09-22,KN Ananthapadmanabhan,RK Illingworth,A Nortje,Delhi Capitals,Dubai,Dubai International Cricket Stadium,2021-09-22
1st innings,Sunrisers Hyderabad,Delhi Capitals,1.2,KS Williamson,WP Saha,Avesh Khan,0,1,1,,,,,SH vs DC 2021-09-22,KN Ananthapadmanabhan,RK Illingworth,A Nortje,Delhi Capitals,Dubai,Dubai International Cricket Stadium,2021-09-22
1st innings,Sunrisers Hyderabad,Delhi Capitals,1.3,WP Saha,KS Williamson,Avesh Khan,0,1,1,,,,,SH vs DC 2021-09-22,KN Ananthapadmanabhan,RK Illingworth,A Nortje,Delhi Capitals,Dubai,Dubai International Cricket Stadium,2021-09-22
1st innings,Sunrisers Hyderabad,Delhi Capitals,1.4,KS Williamson,WP Saha,Avesh Khan,0,0,0,,,,,SH vs DC 2021-09-22,KN Ananthapadmanabhan,RK Illingworth,A Nortje,Delhi Capitals,Dubai,Dubai International Cricket Stadium,2021-09-22
