inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Punjab Kings,Mumbai Indians,0.1,Mandeep Singh,KL Rahul,KH Pandya,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,0.2,KL Rahul,Mandeep Singh,KH Pandya,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,0.3,Mandeep Singh,KL Rahul,KH Pandya,0,0,0,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,0.4,Mandeep Singh,KL Rahul,KH Pandya,0,0,0,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,0.5,Mandeep Singh,KL Rahul,KH Pandya,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,0.6,KL Rahul,Mandeep Singh,KH Pandya,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,1.1,KL Rahul,Mandeep Singh,TA Boult,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,1.2,Mandeep Singh,KL Rahul,TA Boult,1,0,1,wides,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,1.3,Mandeep Singh,KL Rahul,TA Boult,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,1.4,KL Rahul,Mandeep Singh,TA Boult,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,1.5,Mandeep Singh,KL Rahul,TA Boult,0,0,0,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,1.6,Mandeep Singh,KL Rahul,TA Boult,0,4,4,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,1.7,Mandeep Singh,KL Rahul,TA Boult,0,0,0,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,2.1,KL Rahul,Mandeep Singh,KH Pandya,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,2.2,Mandeep Singh,KL Rahul,KH Pandya,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,2.3,KL Rahul,Mandeep Singh,KH Pandya,1,0,1,noballs,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,2.4,KL Rahul,Mandeep Singh,KH Pandya,0,0,0,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,2.5,KL Rahul,Mandeep Singh,KH Pandya,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,2.6,Mandeep Singh,KL Rahul,KH Pandya,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,2.7,KL Rahul,Mandeep Singh,KH Pandya,0,4,4,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,3.1,Mandeep Singh,KL Rahul,JJ Bumrah,0,0,0,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,3.2,Mandeep Singh,KL Rahul,JJ Bumrah,0,4,4,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,3.3,Mandeep Singh,KL Rahul,JJ Bumrah,0,0,0,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,3.4,Mandeep Singh,KL Rahul,JJ Bumrah,0,2,2,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,3.5,Mandeep Singh,KL Rahul,JJ Bumrah,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,3.6,KL Rahul,Mandeep Singh,JJ Bumrah,0,4,4,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,4.1,Mandeep Singh,KL Rahul,NM Coulter-Nile,0,0,0,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,4.2,Mandeep Singh,KL Rahul,NM Coulter-Nile,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,4.3,KL Rahul,Mandeep Singh,NM Coulter-Nile,0,0,0,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,4.4,KL Rahul,Mandeep Singh,NM Coulter-Nile,0,0,0,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,4.5,KL Rahul,Mandeep Singh,NM Coulter-Nile,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,4.6,Mandeep Singh,KL Rahul,NM Coulter-Nile,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,5.1,Mandeep Singh,KL Rahul,KH Pandya,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,5.2,KL Rahul,Mandeep Singh,KH Pandya,0,0,0,,Mandeep Singh,lbw,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,5.3,KL Rahul,CH Gayle,KH Pandya,0,0,0,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,5.4,KL Rahul,CH Gayle,KH Pandya,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,5.5,CH Gayle,KL Rahul,KH Pandya,0,1,1,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
1st innings,Punjab Kings,Mumbai Indians,5.6,KL Rahul,CH Gayle,KH Pandya,0,0,0,,,,,PK vs MI 2021-09-28,S Ravi,VK Sharma,KA Pollard,Mumbai Indians,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-28
