inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Chennai Super Kings,Rajasthan Royals,0.1,F du Plessis,RD Gaikwad,JD Unadkat,0,4,4,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,0.2,F du Plessis,RD Gaikwad,JD Unadkat,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,0.3,F du Plessis,RD Gaikwad,JD Unadkat,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,0.4,RD Gaikwad,F du Plessis,JD Unadkat,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,0.5,RD Gaikwad,F du Plessis,JD Unadkat,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,0.6,RD Gaikwad,F du Plessis,JD Unadkat,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,1.1,F du Plessis,RD Gaikwad,C Sakariya,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,1.2,RD Gaikwad,F du Plessis,C Sakariya,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,1.3,F du Plessis,RD Gaikwad,C Sakariya,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,1.4,F du Plessis,RD Gaikwad,C Sakariya,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,1.5,F du Plessis,RD Gaikwad,C Sakariya,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,1.6,RD Gaikwad,F du Plessis,C Sakariya,0,6,6,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,2.1,F du Plessis,RD Gaikwad,JD Unadkat,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,2.2,RD Gaikwad,F du Plessis,JD Unadkat,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,2.3,F du Plessis,RD Gaikwad,JD Unadkat,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,2.4,F du Plessis,RD Gaikwad,JD Unadkat,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,2.5,RD Gaikwad,F du Plessis,JD Unadkat,0,4,4,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,2.6,RD Gaikwad,F du Plessis,JD Unadkat,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,3.1,RD Gaikwad,F du Plessis,Mustafizur Rahman,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,3.2,F du Plessis,RD Gaikwad,Mustafizur Rahman,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,3.3,F du Plessis,RD Gaikwad,Mustafizur Rahman,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,3.4,RD Gaikwad,F du Plessis,Mustafizur Rahman,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,3.5,F du Plessis,RD Gaikwad,Mustafizur Rahman,0,0,0,,RD Gaikwad,caught,S Dube,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,3.6,MM Ali,F du Plessis,Mustafizur Rahman,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,4.1,F du Plessis,MM Ali,JD Unadkat,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,4.2,MM Ali,F du Plessis,JD Unadkat,0,4,4,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,4.3,MM Ali,F du Plessis,JD Unadkat,0,4,4,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,4.4,MM Ali,F du Plessis,JD Unadkat,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,4.5,MM Ali,F du Plessis,JD Unadkat,0,6,6,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,4.6,MM Ali,F du Plessis,JD Unadkat,0,4,4,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,5.1,F du Plessis,MM Ali,CH Morris,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,5.2,F du Plessis,MM Ali,CH Morris,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,5.3,F du Plessis,MM Ali,CH Morris,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,5.4,MM Ali,F du Plessis,CH Morris,0,0,0,,F du Plessis,caught,R Parag,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,5.5,SK Raina,MM Ali,CH Morris,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,5.6,SK Raina,MM Ali,CH Morris,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,6.1,SK Raina,MM Ali,Mustafizur Rahman,1,0,1,wides,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,6.2,SK Raina,MM Ali,Mustafizur Rahman,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,6.3,SK Raina,MM Ali,Mustafizur Rahman,0,4,4,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,6.4,SK Raina,MM Ali,Mustafizur Rahman,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,6.5,SK Raina,MM Ali,Mustafizur Rahman,0,6,6,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,6.6,SK Raina,MM Ali,Mustafizur Rahman,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,6.7,MM Ali,SK Raina,Mustafizur Rahman,1,0,1,wides,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,6.8,MM Ali,SK Raina,Mustafizur Rahman,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,7.1,SK Raina,MM Ali,CH Morris,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,7.2,SK Raina,MM Ali,CH Morris,0,6,6,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,7.3,SK Raina,MM Ali,CH Morris,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,7.4,SK Raina,MM Ali,CH Morris,0,1,1,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,7.5,MM Ali,SK Raina,CH Morris,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,7.6,MM Ali,SK Raina,CH Morris,0,0,0,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,8.1,SK Raina,MM Ali,C Sakariya,0,2,2,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
1st innings,Chennai Super Kings,Rajasthan Royals,8.2,SK Raina,MM Ali,C Sakariya,0,2,2,,,,,CSK vs RR 2021-04-19,PR Reiffel,VK Sharma,MM Ali,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-19
