inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Royal Challengers Bangalore,Punjab Kings,0.1,D Padikkal,V Kohli,AK Markram,0,0,0,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,0.2,D Padikkal,V Kohli,AK Markram,0,4,4,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,0.3,D Padikkal,V Kohli,AK Markram,0,1,1,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,0.4,V Kohli,D Padikkal,AK Markram,0,0,0,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,0.5,V Kohli,D Padikkal,AK Markram,0,0,0,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,0.6,V Kohli,D Padikkal,AK Markram,0,0,0,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,1.1,D Padikkal,V Kohli,Mohammed Shami,0,1,1,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,1.2,V Kohli,D Padikkal,Mohammed Shami,0,0,0,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,1.3,V Kohli,D Padikkal,Mohammed Shami,0,1,1,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,1.4,D Padikkal,V Kohli,Mohammed Shami,0,1,1,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,1.5,V Kohli,D Padikkal,Mohammed Shami,0,1,1,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,1.6,D Padikkal,V Kohli,Mohammed Shami,0,2,2,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,2.1,V Kohli,D Padikkal,Arshdeep Singh,0,6,6,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,2.2,V Kohli,D Padikkal,Arshdeep Singh,0,4,4,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,2.3,V Kohli,D Padikkal,Arshdeep Singh,1,0,1,wides,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,2.4,V Kohli,D Padikkal,Arshdeep Singh,0,0,0,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,2.5,V Kohli,D Padikkal,Arshdeep Singh,0,0,0,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,2.6,V Kohli,D Padikkal,Arshdeep Singh,0,0,0,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
1st innings,Royal Challengers Bangalore,Punjab Kings,2.7,V Kohli,D Padikkal,Arshdeep Singh,0,2,2,,,,,RCB vs PK 2021-10-03,KN Ananthapadmanabhan,RK Illingworth,GJ Maxwell,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2021-10-03
