inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.1,D Padikkal,V Kohli,Harbhajan Singh,0,0,0,,,,,RCB vs KKR 2021-04-18,C Shamshuddin,Nitin Menon,AB de Villiers,Royal Challengers Bangalore,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-18
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.2,D Padikkal,V Kohli,Harbhajan Singh,1,0,1,noballs,,,,RCB vs KKR 2021-04-18,C Shamshuddin,Nitin Menon,AB de Villiers,Royal Challengers Bangalore,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-18
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.3,D Padikkal,V Kohli,Harbhajan Singh,0,4,4,,,,,RCB vs KKR 2021-04-18,C Shamshuddin,Nitin Menon,AB de Villiers,Royal Challengers Bangalore,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-18
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.4,D Padikkal,V Kohli,Harbhajan Singh,0,1,1,,,,,RCB vs KKR 2021-04-18,C Shamshuddin,Nitin Menon,AB de Villiers,Royal Challengers Bangalore,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-18
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.5,V Kohli,D Padikkal,Harbhajan Singh,0,0,0,,,,,RCB vs KKR 2021-04-18,C Shamshuddin,Nitin Menon,AB de Villiers,Royal Challengers Bangalore,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-18
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.6,V Kohli,D Padikkal,Harbhajan Singh,0,0,0,,,,,RCB vs KKR 2021-04-18,C Shamshuddin,Nitin Menon,AB de Villiers,Royal Challengers Bangalore,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-18
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.7,V Kohli,D Padikkal,Harbhajan Singh,0,0,0,,,,,RCB vs KKR 2021-04-18,C Shamshuddin,Nitin Menon,AB de Villiers,Royal Challengers Bangalore,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-18
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.1,D Padikkal,V Kohli,CV Varun,0,0,0,,,,,RCB vs KKR 2021-04-18,C Shamshuddin,Nitin Menon,AB de Villiers,Royal Challengers Bangalore,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-18
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.2,D Padikkal,V Kohli,CV Varun,0,0,0,,V Kohli,caught,RA Tripathi,RCB vs KKR 2021-04-18,C Shamshuddin,Nitin Menon,AB de Villiers,Royal Challengers Bangalore,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-18
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.3,RM Patidar,D Padikkal,CV Varun,0,1,1,,,,,RCB vs KKR 2021-04-18,C Shamshuddin,Nitin Menon,AB de Villiers,Royal Challengers Bangalore,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-18
