inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,0.1,WP Saha,JJ Roy,TG Southee,0,1,1,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,0.2,JJ Roy,WP Saha,TG Southee,0,0,0,,WP Saha,lbw,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,0.3,JJ Roy,KS Williamson,TG Southee,0,0,0,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,0.4,JJ Roy,KS Williamson,TG Southee,0,0,0,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,0.5,JJ Roy,KS Williamson,TG Southee,0,0,0,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,0.6,JJ Roy,KS Williamson,TG Southee,0,3,3,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.1,JJ Roy,KS Williamson,Shivam Mavi,0,0,0,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.2,JJ Roy,KS Williamson,Shivam Mavi,0,1,1,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.3,KS Williamson,JJ Roy,Shivam Mavi,0,0,0,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.4,KS Williamson,JJ Roy,Shivam Mavi,0,1,1,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.5,JJ Roy,KS Williamson,Shivam Mavi,0,0,0,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.6,JJ Roy,KS Williamson,Shivam Mavi,0,0,0,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,2.1,KS Williamson,JJ Roy,TG Southee,0,0,0,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,2.2,KS Williamson,JJ Roy,TG Southee,0,4,4,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,2.3,KS Williamson,JJ Roy,TG Southee,0,4,4,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,2.4,KS Williamson,JJ Roy,TG Southee,0,0,0,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,2.5,KS Williamson,JJ Roy,TG Southee,0,0,0,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,2.6,KS Williamson,JJ Roy,TG Southee,0,0,0,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,3.1,JJ Roy,KS Williamson,Shivam Mavi,0,1,1,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,3.2,KS Williamson,JJ Roy,Shivam Mavi,0,0,0,,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,3.3,KS Williamson,JJ Roy,Shivam Mavi,1,0,1,noballs,,,,SH vs KKR 2021-10-03,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,2021-10-03
