inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Royal Challengers Bangalore,Delhi Capitals,0.1,D Padikkal,V Kohli,I Sharma,0,1,1,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,0.2,V Kohli,D Padikkal,I Sharma,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,0.3,V Kohli,D Padikkal,I Sharma,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,0.4,V Kohli,D Padikkal,I Sharma,0,4,4,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,0.5,V Kohli,D Padikkal,I Sharma,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,0.6,V Kohli,D Padikkal,I Sharma,0,1,1,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,1.1,V Kohli,D Padikkal,K Rabada,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,1.2,V Kohli,D Padikkal,K Rabada,0,4,4,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,1.3,V Kohli,D Padikkal,K Rabada,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,1.4,V Kohli,D Padikkal,K Rabada,0,1,1,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,1.5,D Padikkal,V Kohli,K Rabada,0,4,4,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,1.6,D Padikkal,V Kohli,K Rabada,0,1,1,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,2.1,D Padikkal,V Kohli,I Sharma,0,1,1,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,2.2,V Kohli,D Padikkal,I Sharma,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,2.3,V Kohli,D Padikkal,I Sharma,0,2,2,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,2.4,V Kohli,D Padikkal,I Sharma,0,4,4,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,2.5,V Kohli,D Padikkal,I Sharma,0,1,1,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,2.6,D Padikkal,V Kohli,I Sharma,0,1,1,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,3.1,D Padikkal,V Kohli,Avesh Khan,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,3.2,D Padikkal,V Kohli,Avesh Khan,0,4,4,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,3.3,D Padikkal,V Kohli,Avesh Khan,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,3.4,D Padikkal,V Kohli,Avesh Khan,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,3.5,D Padikkal,V Kohli,Avesh Khan,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,3.6,D Padikkal,V Kohli,Avesh Khan,1,0,1,wides,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,3.7,D Padikkal,V Kohli,Avesh Khan,0,0,0,,V Kohli,bowled,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,4.1,RM Patidar,D Padikkal,I Sharma,0,0,0,,D Padikkal,bowled,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,4.2,RM Patidar,GJ Maxwell,I Sharma,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,4.3,RM Patidar,GJ Maxwell,I Sharma,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,4.4,RM Patidar,GJ Maxwell,I Sharma,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,4.5,RM Patidar,GJ Maxwell,I Sharma,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,4.6,RM Patidar,GJ Maxwell,I Sharma,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,5.1,GJ Maxwell,RM Patidar,Avesh Khan,0,1,1,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,5.2,RM Patidar,GJ Maxwell,Avesh Khan,0,4,4,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,5.3,RM Patidar,GJ Maxwell,Avesh Khan,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
1st innings,Royal Challengers Bangalore,Delhi Capitals,5.4,RM Patidar,GJ Maxwell,Avesh Khan,0,0,0,,,,,RCB vs DC 2021-04-27,S Ravi,VK Sharma,AB de Villiers,Royal Challengers Bangalore,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-27
