inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,0.1,Abhishek Sharma,JJ Roy,Mohammed Siraj,0,1,1,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,0.2,JJ Roy,Abhishek Sharma,Mohammed Siraj,0,0,0,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,0.3,JJ Roy,Abhishek Sharma,Mohammed Siraj,0,0,0,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,0.4,JJ Roy,Abhishek Sharma,Mohammed Siraj,0,0,0,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,0.5,JJ Roy,Abhishek Sharma,Mohammed Siraj,0,0,0,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,0.6,JJ Roy,Abhishek Sharma,Mohammed Siraj,0,1,1,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,1.1,JJ Roy,Abhishek Sharma,GHS Garton,0,4,4,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,1.2,JJ Roy,Abhishek Sharma,GHS Garton,0,6,6,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,1.3,JJ Roy,Abhishek Sharma,GHS Garton,0,0,0,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,1.4,JJ Roy,Abhishek Sharma,GHS Garton,0,2,2,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,1.5,JJ Roy,Abhishek Sharma,GHS Garton,0,0,0,,Abhishek Sharma,caught,GJ Maxwell,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,1.6,KS Williamson,JJ Roy,GHS Garton,0,0,0,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,2.1,JJ Roy,KS Williamson,Mohammed Siraj,1,0,1,wides,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,2.2,JJ Roy,KS Williamson,Mohammed Siraj,0,0,0,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,2.3,JJ Roy,KS Williamson,Mohammed Siraj,0,0,0,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,2.4,JJ Roy,KS Williamson,Mohammed Siraj,0,0,0,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,2.5,JJ Roy,KS Williamson,Mohammed Siraj,0,4,4,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,2.6,JJ Roy,KS Williamson,Mohammed Siraj,0,0,0,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,2.7,JJ Roy,KS Williamson,Mohammed Siraj,0,4,4,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,3.1,KS Williamson,JJ Roy,Shahbaz Ahmed,0,0,0,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,3.2,KS Williamson,JJ Roy,Shahbaz Ahmed,0,1,1,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,3.3,JJ Roy,KS Williamson,Shahbaz Ahmed,0,1,1,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,3.4,KS Williamson,JJ Roy,Shahbaz Ahmed,0,0,0,,,,,SH vs RCB 2021-10-06,S Ravi,UV Gandhe,KS Williamson,Sunrisers Hyderabad,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-06
