inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Chennai Super Kings,Mumbai Indians,0.1,F du Plessis,RD Gaikwad,TA Boult,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,0.2,F du Plessis,RD Gaikwad,TA Boult,1,0,1,legbyes,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,0.3,RD Gaikwad,F du Plessis,TA Boult,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,0.4,RD Gaikwad,F du Plessis,TA Boult,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,0.5,RD Gaikwad,F du Plessis,TA Boult,0,0,0,,F du Plessis,caught,AF Milne,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,0.6,RD Gaikwad,MM Ali,TA Boult,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,1.1,MM Ali,RD Gaikwad,AF Milne,0,1,1,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,1.2,RD Gaikwad,MM Ali,AF Milne,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,1.3,RD Gaikwad,MM Ali,AF Milne,0,0,0,,MM Ali,caught,SS Tiwary,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,1.4,RD Gaikwad,AT Rayudu,AF Milne,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,1.5,RD Gaikwad,AT Rayudu,AF Milne,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,1.6,RD Gaikwad,AT Rayudu,AF Milne,1,0,1,legbyes,AT Rayudu,retired hurt,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,2.1,RD Gaikwad,SK Raina,TA Boult,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,2.2,RD Gaikwad,SK Raina,TA Boult,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,2.3,RD Gaikwad,SK Raina,TA Boult,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,2.4,RD Gaikwad,SK Raina,TA Boult,0,4,4,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,2.5,RD Gaikwad,SK Raina,TA Boult,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,2.6,RD Gaikwad,SK Raina,TA Boult,0,0,0,,SK Raina,caught,RD Chahar,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,3.1,MS Dhoni,RD Gaikwad,AF Milne,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,3.2,MS Dhoni,RD Gaikwad,AF Milne,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,3.3,MS Dhoni,RD Gaikwad,AF Milne,0,4,4,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,3.4,MS Dhoni,RD Gaikwad,AF Milne,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,3.5,MS Dhoni,RD Gaikwad,AF Milne,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,3.6,MS Dhoni,RD Gaikwad,AF Milne,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,4.1,RD Gaikwad,MS Dhoni,TA Boult,0,1,1,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,4.2,MS Dhoni,RD Gaikwad,TA Boult,0,1,1,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,4.3,RD Gaikwad,MS Dhoni,TA Boult,0,1,1,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,4.4,MS Dhoni,RD Gaikwad,TA Boult,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,4.5,MS Dhoni,RD Gaikwad,TA Boult,0,4,4,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,4.6,MS Dhoni,RD Gaikwad,TA Boult,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,5.1,RD Gaikwad,MS Dhoni,AF Milne,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,5.2,RD Gaikwad,MS Dhoni,AF Milne,0,1,1,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,5.3,MS Dhoni,RD Gaikwad,AF Milne,0,4,4,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,5.4,MS Dhoni,RD Gaikwad,AF Milne,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,5.5,MS Dhoni,RD Gaikwad,AF Milne,0,1,1,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,5.6,RD Gaikwad,MS Dhoni,AF Milne,0,0,0,,MS Dhoni,caught,TA Boult,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,6.1,RA Jadeja,RD Gaikwad,JJ Bumrah,0,1,1,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,6.2,RD Gaikwad,RA Jadeja,JJ Bumrah,0,2,2,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,6.3,RD Gaikwad,RA Jadeja,JJ Bumrah,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,6.4,RD Gaikwad,RA Jadeja,JJ Bumrah,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,6.5,RD Gaikwad,RA Jadeja,JJ Bumrah,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,6.6,RD Gaikwad,RA Jadeja,JJ Bumrah,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,7.1,RA Jadeja,RD Gaikwad,KA Pollard,0,1,1,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,7.2,RD Gaikwad,RA Jadeja,KA Pollard,1,0,1,wides,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,7.3,RD Gaikwad,RA Jadeja,KA Pollard,0,1,1,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,7.4,RA Jadeja,RD Gaikwad,KA Pollard,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,7.5,RA Jadeja,RD Gaikwad,KA Pollard,0,1,1,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,7.6,RD Gaikwad,RA Jadeja,KA Pollard,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,7.7,RD Gaikwad,RA Jadeja,KA Pollard,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,8.1,RA Jadeja,RD Gaikwad,RD Chahar,0,0,0,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,8.2,RA Jadeja,RD Gaikwad,RD Chahar,0,1,1,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
1st innings,Chennai Super Kings,Mumbai Indians,8.3,RD Gaikwad,RA Jadeja,RD Chahar,0,2,2,,,,,CSK vs MI 2021-09-19,Nitin Menon,RK Illingworth,RD Gaikwad,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2021-09-19
