inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Sunrisers Hyderabad,Chennai Super Kings,0.1,WP Saha,JJ Roy,DL Chahar,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,0.2,WP Saha,JJ Roy,DL Chahar,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,0.3,JJ Roy,WP Saha,DL Chahar,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,0.4,JJ Roy,WP Saha,DL Chahar,0,2,2,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,0.5,JJ Roy,WP Saha,DL Chahar,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,0.6,JJ Roy,WP Saha,DL Chahar,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,1.1,JJ Roy,WP Saha,JR Hazlewood,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,1.2,JJ Roy,WP Saha,JR Hazlewood,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,1.3,JJ Roy,WP Saha,JR Hazlewood,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,1.4,JJ Roy,WP Saha,JR Hazlewood,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,1.5,JJ Roy,WP Saha,JR Hazlewood,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,1.6,WP Saha,JJ Roy,JR Hazlewood,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,2.1,JJ Roy,WP Saha,DL Chahar,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,2.2,JJ Roy,WP Saha,DL Chahar,0,6,6,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,2.3,JJ Roy,WP Saha,DL Chahar,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,2.4,JJ Roy,WP Saha,DL Chahar,0,6,6,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,2.5,JJ Roy,WP Saha,DL Chahar,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,2.6,WP Saha,JJ Roy,DL Chahar,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,3.1,WP Saha,JJ Roy,JR Hazlewood,4,0,4,legbyes,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,3.2,WP Saha,JJ Roy,JR Hazlewood,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,3.3,WP Saha,JJ Roy,JR Hazlewood,0,0,0,,JJ Roy,caught,MS Dhoni,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,3.4,WP Saha,KS Williamson,JR Hazlewood,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,3.5,KS Williamson,WP Saha,JR Hazlewood,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,3.6,WP Saha,KS Williamson,JR Hazlewood,0,4,4,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,4.1,KS Williamson,WP Saha,SN Thakur,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,4.2,WP Saha,KS Williamson,SN Thakur,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,4.3,WP Saha,KS Williamson,SN Thakur,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,4.4,WP Saha,KS Williamson,SN Thakur,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,4.5,KS Williamson,WP Saha,SN Thakur,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,4.6,KS Williamson,WP Saha,SN Thakur,0,4,4,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,5.1,WP Saha,KS Williamson,DL Chahar,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,5.2,WP Saha,KS Williamson,DL Chahar,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,5.3,WP Saha,KS Williamson,DL Chahar,0,4,4,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,5.4,WP Saha,KS Williamson,DL Chahar,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,5.5,KS Williamson,WP Saha,DL Chahar,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,5.6,KS Williamson,WP Saha,DL Chahar,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,6.1,KS Williamson,WP Saha,DJ Bravo,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,6.2,WP Saha,KS Williamson,DJ Bravo,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,6.3,WP Saha,KS Williamson,DJ Bravo,1,0,1,wides,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,6.4,WP Saha,KS Williamson,DJ Bravo,0,0,0,,KS Williamson,lbw,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,6.5,WP Saha,PK Garg,DJ Bravo,1,0,1,wides,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,6.6,WP Saha,PK Garg,DJ Bravo,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,6.7,PK Garg,WP Saha,DJ Bravo,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,6.8,PK Garg,WP Saha,DJ Bravo,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,7.1,WP Saha,PK Garg,RA Jadeja,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,7.2,PK Garg,WP Saha,RA Jadeja,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,7.3,WP Saha,PK Garg,RA Jadeja,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,7.4,PK Garg,WP Saha,RA Jadeja,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,7.5,PK Garg,WP Saha,RA Jadeja,0,1,1,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,7.6,WP Saha,PK Garg,RA Jadeja,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,8.1,PK Garg,WP Saha,SN Thakur,0,2,2,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,8.2,PK Garg,WP Saha,SN Thakur,0,0,0,,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
1st innings,Sunrisers Hyderabad,Chennai Super Kings,8.3,PK Garg,WP Saha,SN Thakur,1,0,1,noballs,,,,SH vs CSK 2021-09-30,Nitin Menon,YC Barde,JR Hazlewood,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2021-09-30
