inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Kolkata Knight Riders,Chennai Super Kings,0.1,VR Iyer,Shubman Gill,DL Chahar,0,1,1,,,,,KKR vs CSK 2021-09-26,CB Gaffaney,Tapan Sharma,RA Jadeja,Chennai Super Kings,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-26
1st innings,Kolkata Knight Riders,Chennai Super Kings,0.2,Shubman Gill,VR Iyer,DL Chahar,0,1,1,,,,,KKR vs CSK 2021-09-26,CB Gaffaney,Tapan Sharma,RA Jadeja,Chennai Super Kings,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-26
1st innings,Kolkata Knight Riders,Chennai Super Kings,0.3,VR Iyer,Shubman Gill,DL Chahar,0,4,4,,,,,KKR vs CSK 2021-09-26,CB Gaffaney,Tapan Sharma,RA Jadeja,Chennai Super Kings,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-26
1st innings,Kolkata Knight Riders,Chennai Super Kings,0.4,VR Iyer,Shubman Gill,DL Chahar,0,4,4,,,,,KKR vs CSK 2021-09-26,CB Gaffaney,Tapan Sharma,RA Jadeja,Chennai Super Kings,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-26
1st innings,Kolkata Knight Riders,Chennai Super Kings,0.5,VR Iyer,Shubman Gill,DL Chahar,0,0,0,,,,,KKR vs CSK 2021-09-26,CB Gaffaney,Tapan Sharma,RA Jadeja,Chennai Super Kings,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-26
1st innings,Kolkata Knight Riders,Chennai Super Kings,0.6,VR Iyer,Shubman Gill,DL Chahar,0,0,0,,Shubman Gill,run out,,KKR vs CSK 2021-09-26,CB Gaffaney,Tapan Sharma,RA Jadeja,Chennai Super Kings,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-26
1st innings,Kolkata Knight Riders,Chennai Super Kings,1.1,RA Tripathi,VR Iyer,SM Curran,1,0,1,wides,,,,KKR vs CSK 2021-09-26,CB Gaffaney,Tapan Sharma,RA Jadeja,Chennai Super Kings,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-26
1st innings,Kolkata Knight Riders,Chennai Super Kings,1.2,RA Tripathi,VR Iyer,SM Curran,0,1,1,,,,,KKR vs CSK 2021-09-26,CB Gaffaney,Tapan Sharma,RA Jadeja,Chennai Super Kings,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-26
1st innings,Kolkata Knight Riders,Chennai Super Kings,1.3,VR Iyer,RA Tripathi,SM Curran,0,1,1,,,,,KKR vs CSK 2021-09-26,CB Gaffaney,Tapan Sharma,RA Jadeja,Chennai Super Kings,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-26
1st innings,Kolkata Knight Riders,Chennai Super Kings,1.4,RA Tripathi,VR Iyer,SM Curran,0,0,0,,,,,KKR vs CSK 2021-09-26,CB Gaffaney,Tapan Sharma,RA Jadeja,Chennai Super Kings,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-26
1st innings,Kolkata Knight Riders,Chennai Super Kings,1.5,RA Tripathi,VR Iyer,SM Curran,0,1,1,,,,,KKR vs CSK 2021-09-26,CB Gaffaney,Tapan Sharma,RA Jadeja,Chennai Super Kings,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-09-26
