inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Punjab Kings,Royal Challengers Bangalore,0.1,P Simran Singh,KL Rahul,DR Sams,0,0,0,,,,,PK vs RCB 2021-04-30,S Ravi,VK Sharma,Harpreet Brar,Punjab Kings,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-30
1st innings,Punjab Kings,Royal Challengers Bangalore,0.2,P Simran Singh,KL Rahul,DR Sams,0,0,0,,,,,PK vs RCB 2021-04-30,S Ravi,VK Sharma,Harpreet Brar,Punjab Kings,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-30
1st innings,Punjab Kings,Royal Challengers Bangalore,0.3,P Simran Singh,KL Rahul,DR Sams,0,1,1,,,,,PK vs RCB 2021-04-30,S Ravi,VK Sharma,Harpreet Brar,Punjab Kings,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-30
1st innings,Punjab Kings,Royal Challengers Bangalore,0.4,KL Rahul,P Simran Singh,DR Sams,0,1,1,,,,,PK vs RCB 2021-04-30,S Ravi,VK Sharma,Harpreet Brar,Punjab Kings,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-30
1st innings,Punjab Kings,Royal Challengers Bangalore,0.5,P Simran Singh,KL Rahul,DR Sams,0,0,0,,,,,PK vs RCB 2021-04-30,S Ravi,VK Sharma,Harpreet Brar,Punjab Kings,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-30
1st innings,Punjab Kings,Royal Challengers Bangalore,0.6,P Simran Singh,KL Rahul,DR Sams,0,1,1,,,,,PK vs RCB 2021-04-30,S Ravi,VK Sharma,Harpreet Brar,Punjab Kings,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-30
1st innings,Punjab Kings,Royal Challengers Bangalore,1.1,P Simran Singh,KL Rahul,Mohammed Siraj,0,0,0,,,,,PK vs RCB 2021-04-30,S Ravi,VK Sharma,Harpreet Brar,Punjab Kings,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-30
1st innings,Punjab Kings,Royal Challengers Bangalore,1.2,P Simran Singh,KL Rahul,Mohammed Siraj,1,0,1,wides,,,,PK vs RCB 2021-04-30,S Ravi,VK Sharma,Harpreet Brar,Punjab Kings,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-30
1st innings,Punjab Kings,Royal Challengers Bangalore,1.3,P Simran Singh,KL Rahul,Mohammed Siraj,0,0,0,,,,,PK vs RCB 2021-04-30,S Ravi,VK Sharma,Harpreet Brar,Punjab Kings,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-30
1st innings,Punjab Kings,Royal Challengers Bangalore,1.4,P Simran Singh,KL Rahul,Mohammed Siraj,0,6,6,,,,,PK vs RCB 2021-04-30,S Ravi,VK Sharma,Harpreet Brar,Punjab Kings,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2021-04-30
