inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Royal Challengers Bangalore,Mumbai Indians,0.1,D Padikkal,V Kohli,TA Boult,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,0.2,D Padikkal,V Kohli,TA Boult,0,6,6,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,0.3,D Padikkal,V Kohli,TA Boult,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,0.4,D Padikkal,V Kohli,TA Boult,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,0.5,D Padikkal,V Kohli,TA Boult,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,0.6,D Padikkal,V Kohli,TA Boult,1,0,1,wides,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,0.7,D Padikkal,V Kohli,TA Boult,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,1.1,V Kohli,D Padikkal,JJ Bumrah,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,1.2,V Kohli,D Padikkal,JJ Bumrah,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,1.3,V Kohli,D Padikkal,JJ Bumrah,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,1.4,V Kohli,D Padikkal,JJ Bumrah,0,0,0,,D Padikkal,caught,Q de Kock,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,1.5,V Kohli,KS Bharat,JJ Bumrah,0,1,1,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,1.6,KS Bharat,V Kohli,JJ Bumrah,2,0,2,legbyes,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,2.1,V Kohli,KS Bharat,TA Boult,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,2.2,V Kohli,KS Bharat,TA Boult,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,2.3,V Kohli,KS Bharat,TA Boult,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,2.4,V Kohli,KS Bharat,TA Boult,0,4,4,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,2.5,V Kohli,KS Bharat,TA Boult,0,1,1,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,2.6,KS Bharat,V Kohli,TA Boult,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,3.1,V Kohli,KS Bharat,JJ Bumrah,0,1,1,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,3.2,KS Bharat,V Kohli,JJ Bumrah,0,4,4,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,3.3,KS Bharat,V Kohli,JJ Bumrah,0,6,6,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,3.4,KS Bharat,V Kohli,JJ Bumrah,0,1,1,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,3.5,V Kohli,KS Bharat,JJ Bumrah,0,4,4,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,3.6,V Kohli,KS Bharat,JJ Bumrah,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,4.1,KS Bharat,V Kohli,AF Milne,0,1,1,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,4.2,V Kohli,KS Bharat,AF Milne,0,1,1,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,4.3,KS Bharat,V Kohli,AF Milne,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,4.4,KS Bharat,V Kohli,AF Milne,0,4,4,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,4.5,KS Bharat,V Kohli,AF Milne,0,6,6,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,4.6,KS Bharat,V Kohli,AF Milne,0,1,1,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,5.1,KS Bharat,V Kohli,KH Pandya,0,1,1,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,5.2,V Kohli,KS Bharat,KH Pandya,1,0,1,legbyes,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,5.3,KS Bharat,V Kohli,KH Pandya,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,5.4,KS Bharat,V Kohli,KH Pandya,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,5.5,KS Bharat,V Kohli,KH Pandya,0,1,1,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,5.6,V Kohli,KS Bharat,KH Pandya,0,1,1,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,6.1,V Kohli,KS Bharat,RD Chahar,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,6.2,V Kohli,KS Bharat,RD Chahar,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,6.3,V Kohli,KS Bharat,RD Chahar,0,6,6,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,6.4,V Kohli,KS Bharat,RD Chahar,0,3,3,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,6.5,KS Bharat,V Kohli,RD Chahar,0,1,1,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,6.6,V Kohli,KS Bharat,RD Chahar,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,7.1,KS Bharat,V Kohli,KH Pandya,0,1,1,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,7.2,V Kohli,KS Bharat,KH Pandya,1,0,1,wides,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
1st innings,Royal Challengers Bangalore,Mumbai Indians,7.3,V Kohli,KS Bharat,KH Pandya,0,0,0,,,,,RCB vs MI 2021-09-26,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2021-09-26
