inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Rajasthan Royals,Mumbai Indians,0.1,YBK Jaiswal,JC Buttler,TA Boult,0,4,4,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,0.2,YBK Jaiswal,JC Buttler,TA Boult,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,0.3,YBK Jaiswal,JC Buttler,TA Boult,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,0.4,YBK Jaiswal,JC Buttler,TA Boult,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,0.5,YBK Jaiswal,JC Buttler,TA Boult,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,0.6,YBK Jaiswal,JC Buttler,TA Boult,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,1.1,YBK Jaiswal,JC Buttler,JJ Bumrah,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,1.2,YBK Jaiswal,JC Buttler,JJ Bumrah,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,1.3,YBK Jaiswal,JC Buttler,JJ Bumrah,0,4,4,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,1.4,YBK Jaiswal,JC Buttler,JJ Bumrah,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,1.5,JC Buttler,YBK Jaiswal,JJ Bumrah,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,1.6,YBK Jaiswal,JC Buttler,JJ Bumrah,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,2.1,JC Buttler,YBK Jaiswal,TA Boult,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,2.2,JC Buttler,YBK Jaiswal,TA Boult,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,2.3,YBK Jaiswal,JC Buttler,TA Boult,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,2.4,JC Buttler,YBK Jaiswal,TA Boult,0,4,4,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,2.5,JC Buttler,YBK Jaiswal,TA Boult,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,2.6,JC Buttler,YBK Jaiswal,TA Boult,0,2,2,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,3.1,YBK Jaiswal,JC Buttler,JJ Bumrah,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,3.2,YBK Jaiswal,JC Buttler,JJ Bumrah,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,3.3,YBK Jaiswal,JC Buttler,JJ Bumrah,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,3.4,YBK Jaiswal,JC Buttler,JJ Bumrah,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,3.5,YBK Jaiswal,JC Buttler,JJ Bumrah,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,3.6,JC Buttler,YBK Jaiswal,JJ Bumrah,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,4.1,YBK Jaiswal,JC Buttler,J Yadav,0,2,2,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,4.2,YBK Jaiswal,JC Buttler,J Yadav,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,4.3,YBK Jaiswal,JC Buttler,J Yadav,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,4.4,YBK Jaiswal,JC Buttler,J Yadav,0,4,4,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,4.5,YBK Jaiswal,JC Buttler,J Yadav,0,6,6,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,4.6,YBK Jaiswal,JC Buttler,J Yadav,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,5.1,YBK Jaiswal,JC Buttler,NM Coulter-Nile,1,0,1,legbyes,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,5.2,JC Buttler,YBK Jaiswal,NM Coulter-Nile,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,5.3,YBK Jaiswal,JC Buttler,NM Coulter-Nile,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,5.4,JC Buttler,YBK Jaiswal,NM Coulter-Nile,0,4,4,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,5.5,JC Buttler,YBK Jaiswal,NM Coulter-Nile,0,6,6,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,5.6,JC Buttler,YBK Jaiswal,NM Coulter-Nile,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,6.1,JC Buttler,YBK Jaiswal,J Yadav,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,6.2,YBK Jaiswal,JC Buttler,J Yadav,0,6,6,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,6.3,YBK Jaiswal,JC Buttler,J Yadav,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,6.4,JC Buttler,YBK Jaiswal,J Yadav,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,6.5,YBK Jaiswal,JC Buttler,J Yadav,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,6.6,YBK Jaiswal,JC Buttler,J Yadav,1,0,1,wides,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,6.7,YBK Jaiswal,JC Buttler,J Yadav,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,7.1,YBK Jaiswal,JC Buttler,RD Chahar,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,7.2,JC Buttler,YBK Jaiswal,RD Chahar,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,7.3,YBK Jaiswal,JC Buttler,RD Chahar,0,6,6,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,7.4,YBK Jaiswal,JC Buttler,RD Chahar,0,0,0,,JC Buttler,stumped,Q de Kock,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,7.5,YBK Jaiswal,SV Samson,RD Chahar,0,4,4,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,7.6,YBK Jaiswal,SV Samson,RD Chahar,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,8.1,YBK Jaiswal,SV Samson,KH Pandya,0,4,4,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,8.2,YBK Jaiswal,SV Samson,KH Pandya,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,8.3,SV Samson,YBK Jaiswal,KH Pandya,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,8.4,YBK Jaiswal,SV Samson,KH Pandya,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,8.5,SV Samson,YBK Jaiswal,KH Pandya,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,8.6,YBK Jaiswal,SV Samson,KH Pandya,0,4,4,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,9.1,SV Samson,YBK Jaiswal,RD Chahar,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,9.2,YBK Jaiswal,SV Samson,RD Chahar,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,9.3,SV Samson,YBK Jaiswal,RD Chahar,0,6,6,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,9.4,SV Samson,YBK Jaiswal,RD Chahar,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,9.5,SV Samson,YBK Jaiswal,RD Chahar,0,0,0,,YBK Jaiswal,caught and bowled,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,9.6,SV Samson,S Dube,RD Chahar,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,10.1,S Dube,SV Samson,NM Coulter-Nile,0,1,1,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
1st innings,Rajasthan Royals,Mumbai Indians,10.2,SV Samson,S Dube,NM Coulter-Nile,0,0,0,,,,,RR vs MI 2021-04-29,CB Gaffaney,KN Ananthapadmanabhan,Q de Kock,Mumbai Indians,Delhi,"Arun Jaitley Stadium, Delhi",2021-04-29
