inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,0.1,Shubman Gill,N Rana,B Kumar,0,4,4,,,,,KKR vs SH 2021-04-11,KN Ananthapadmanabhan,Nitin Menon,N Rana,Kolkata Knight Riders,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-11
1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,0.2,Shubman Gill,N Rana,B Kumar,0,0,0,,,,,KKR vs SH 2021-04-11,KN Ananthapadmanabhan,Nitin Menon,N Rana,Kolkata Knight Riders,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-11
1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,0.3,Shubman Gill,N Rana,B Kumar,0,0,0,,,,,KKR vs SH 2021-04-11,KN Ananthapadmanabhan,Nitin Menon,N Rana,Kolkata Knight Riders,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-11
1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,0.4,Shubman Gill,N Rana,B Kumar,0,0,0,,,,,KKR vs SH 2021-04-11,KN Ananthapadmanabhan,Nitin Menon,N Rana,Kolkata Knight Riders,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-11
1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,0.5,Shubman Gill,N Rana,B Kumar,0,0,0,,,,,KKR vs SH 2021-04-11,KN Ananthapadmanabhan,Nitin Menon,N Rana,Kolkata Knight Riders,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-11
1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,0.6,Shubman Gill,N Rana,B Kumar,0,0,0,,,,,KKR vs SH 2021-04-11,KN Ananthapadmanabhan,Nitin Menon,N Rana,Kolkata Knight Riders,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-11
1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,1.1,N Rana,Shubman Gill,Sandeep Sharma,0,0,0,,,,,KKR vs SH 2021-04-11,KN Ananthapadmanabhan,Nitin Menon,N Rana,Kolkata Knight Riders,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-11
1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,1.2,N Rana,Shubman Gill,Sandeep Sharma,0,1,1,,,,,KKR vs SH 2021-04-11,KN Ananthapadmanabhan,Nitin Menon,N Rana,Kolkata Knight Riders,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-11
1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,1.3,Shubman Gill,N Rana,Sandeep Sharma,0,4,4,,,,,KKR vs SH 2021-04-11,KN Ananthapadmanabhan,Nitin Menon,N Rana,Kolkata Knight Riders,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-11
1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,1.4,Shubman Gill,N Rana,Sandeep Sharma,0,0,0,,,,,KKR vs SH 2021-04-11,KN Ananthapadmanabhan,Nitin Menon,N Rana,Kolkata Knight Riders,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-11
