inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Delhi Capitals,Kolkata Knight Riders,0.1,S Dhawan,SPD Smith,S Sandeep Warrier,0,1,1,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
1st innings,Delhi Capitals,Kolkata Knight Riders,0.2,SPD Smith,S Dhawan,S Sandeep Warrier,0,0,0,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
1st innings,Delhi Capitals,Kolkata Knight Riders,0.3,SPD Smith,S Dhawan,S Sandeep Warrier,0,0,0,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
1st innings,Delhi Capitals,Kolkata Knight Riders,0.4,SPD Smith,S Dhawan,S Sandeep Warrier,0,0,0,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
1st innings,Delhi Capitals,Kolkata Knight Riders,0.5,SPD Smith,S Dhawan,S Sandeep Warrier,0,4,4,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
1st innings,Delhi Capitals,Kolkata Knight Riders,0.6,SPD Smith,S Dhawan,S Sandeep Warrier,0,0,0,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
1st innings,Delhi Capitals,Kolkata Knight Riders,1.1,S Dhawan,SPD Smith,TG Southee,0,2,2,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
1st innings,Delhi Capitals,Kolkata Knight Riders,1.2,S Dhawan,SPD Smith,TG Southee,0,0,0,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
1st innings,Delhi Capitals,Kolkata Knight Riders,1.3,S Dhawan,SPD Smith,TG Southee,0,1,1,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
1st innings,Delhi Capitals,Kolkata Knight Riders,1.4,SPD Smith,S Dhawan,TG Southee,0,4,4,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
1st innings,Delhi Capitals,Kolkata Knight Riders,1.5,SPD Smith,S Dhawan,TG Southee,0,0,0,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
1st innings,Delhi Capitals,Kolkata Knight Riders,1.6,SPD Smith,S Dhawan,TG Southee,0,0,0,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
1st innings,Delhi Capitals,Kolkata Knight Riders,2.1,S Dhawan,SPD Smith,S Sandeep Warrier,0,1,1,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
1st innings,Delhi Capitals,Kolkata Knight Riders,2.2,SPD Smith,S Dhawan,S Sandeep Warrier,0,4,4,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
1st innings,Delhi Capitals,Kolkata Knight Riders,2.3,SPD Smith,S Dhawan,S Sandeep Warrier,0,4,4,,,,,DC vs KKR 2021-09-28,Nitin Menon,HAS Khalid,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-09-28
