inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.1,V Kohli,D Padikkal,Shakib Al Hasan,0,1,1,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.2,D Padikkal,V Kohli,Shakib Al Hasan,0,1,1,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.3,V Kohli,D Padikkal,Shakib Al Hasan,0,1,1,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.4,D Padikkal,V Kohli,Shakib Al Hasan,0,0,0,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.5,D Padikkal,V Kohli,Shakib Al Hasan,0,0,0,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,0.6,D Padikkal,V Kohli,Shakib Al Hasan,0,4,4,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.1,V Kohli,D Padikkal,Shivam Mavi,0,0,0,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.2,V Kohli,D Padikkal,Shivam Mavi,0,0,0,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.3,V Kohli,D Padikkal,Shivam Mavi,0,1,1,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.4,D Padikkal,V Kohli,Shivam Mavi,0,0,0,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.5,D Padikkal,V Kohli,Shivam Mavi,0,0,0,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.6,D Padikkal,V Kohli,Shivam Mavi,1,4,5,noballs,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.7,D Padikkal,V Kohli,Shivam Mavi,0,4,4,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,2.1,V Kohli,D Padikkal,CV Varun,0,1,1,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,2.2,D Padikkal,V Kohli,CV Varun,0,1,1,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,2.3,V Kohli,D Padikkal,CV Varun,0,2,2,,,,,RCB vs KKR 2021-10-11,CB Gaffaney,VK Sharma,SP Narine,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2021-10-11
