inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Chennai Super Kings,Delhi Capitals,0.1,F du Plessis,RD Gaikwad,CR Woakes,0,0,0,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,0.2,F du Plessis,RD Gaikwad,CR Woakes,0,0,0,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,0.3,F du Plessis,RD Gaikwad,CR Woakes,0,4,4,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,0.4,F du Plessis,RD Gaikwad,CR Woakes,1,0,1,legbyes,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,0.5,RD Gaikwad,F du Plessis,CR Woakes,0,0,0,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,0.6,RD Gaikwad,F du Plessis,CR Woakes,0,0,0,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,1.1,F du Plessis,RD Gaikwad,Avesh Khan,1,0,1,wides,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,1.2,F du Plessis,RD Gaikwad,Avesh Khan,0,0,0,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,1.3,F du Plessis,RD Gaikwad,Avesh Khan,0,0,0,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,1.4,F du Plessis,RD Gaikwad,Avesh Khan,0,1,1,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,1.5,RD Gaikwad,F du Plessis,Avesh Khan,0,0,0,,F du Plessis,lbw,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,1.6,RD Gaikwad,MM Ali,Avesh Khan,0,0,0,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,1.7,RD Gaikwad,MM Ali,Avesh Khan,0,0,0,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,2.1,MM Ali,RD Gaikwad,CR Woakes,0,0,0,,RD Gaikwad,caught,S Dhawan,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,2.2,MM Ali,SK Raina,CR Woakes,0,0,0,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,2.3,MM Ali,SK Raina,CR Woakes,0,0,0,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,2.4,MM Ali,SK Raina,CR Woakes,0,0,0,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,2.5,MM Ali,SK Raina,CR Woakes,0,0,0,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
1st innings,Chennai Super Kings,Delhi Capitals,2.6,MM Ali,SK Raina,CR Woakes,0,4,4,,,,,CSK vs DC 2021-04-10,AK Chaudhary,VK Sharma,S Dhawan,Delhi Capitals,Mumbai,"Wankhede Stadium, Mumbai",2021-04-10
