inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Chennai Super Kings,Rajasthan Royals,14.6,RD Gaikwad,AT Rayudu,R Tewatia,0,1,1,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,14.7,AT Rayudu,RD Gaikwad,R Tewatia,0,1,1,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,15.1,AT Rayudu,RD Gaikwad,Akash Singh,0,1,1,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,15.2,RD Gaikwad,AT Rayudu,Akash Singh,0,1,1,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,15.3,AT Rayudu,RD Gaikwad,Akash Singh,0,4,4,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,15.4,AT Rayudu,RD Gaikwad,Akash Singh,0,4,4,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,15.5,AT Rayudu,RD Gaikwad,Akash Singh,0,6,6,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,15.6,AT Rayudu,RD Gaikwad,Akash Singh,0,1,1,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,16.1,AT Rayudu,RD Gaikwad,C Sakariya,0,1,1,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,16.2,RD Gaikwad,AT Rayudu,C Sakariya,0,0,0,,AT Rayudu,caught,GD Phillips,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
