inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Punjab Kings,Rajasthan Royals,0.1,MA Agarwal,KL Rahul,C Sakariya,0,0,0,,,,,PK vs RR 2021-04-12,AK Chaudhary,S Ravi,SV Samson,Punjab Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-12
1st innings,Punjab Kings,Rajasthan Royals,0.2,MA Agarwal,KL Rahul,C Sakariya,0,1,1,,,,,PK vs RR 2021-04-12,AK Chaudhary,S Ravi,SV Samson,Punjab Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-12
1st innings,Punjab Kings,Rajasthan Royals,0.3,KL Rahul,MA Agarwal,C Sakariya,0,4,4,,,,,PK vs RR 2021-04-12,AK Chaudhary,S Ravi,SV Samson,Punjab Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-12
1st innings,Punjab Kings,Rajasthan Royals,0.4,KL Rahul,MA Agarwal,C Sakariya,0,0,0,,,,,PK vs RR 2021-04-12,AK Chaudhary,S Ravi,SV Samson,Punjab Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-12
1st innings,Punjab Kings,Rajasthan Royals,0.5,KL Rahul,MA Agarwal,C Sakariya,0,1,1,,,,,PK vs RR 2021-04-12,AK Chaudhary,S Ravi,SV Samson,Punjab Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-12
1st innings,Punjab Kings,Rajasthan Royals,0.6,MA Agarwal,KL Rahul,C Sakariya,0,4,4,,,,,PK vs RR 2021-04-12,AK Chaudhary,S Ravi,SV Samson,Punjab Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-12
1st innings,Punjab Kings,Rajasthan Royals,1.1,KL Rahul,MA Agarwal,Mustafizur Rahman,0,2,2,,,,,PK vs RR 2021-04-12,AK Chaudhary,S Ravi,SV Samson,Punjab Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-12
1st innings,Punjab Kings,Rajasthan Royals,1.2,KL Rahul,MA Agarwal,Mustafizur Rahman,0,0,0,,,,,PK vs RR 2021-04-12,AK Chaudhary,S Ravi,SV Samson,Punjab Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-12
1st innings,Punjab Kings,Rajasthan Royals,1.3,KL Rahul,MA Agarwal,Mustafizur Rahman,0,1,1,,,,,PK vs RR 2021-04-12,AK Chaudhary,S Ravi,SV Samson,Punjab Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-12
1st innings,Punjab Kings,Rajasthan Royals,1.4,MA Agarwal,KL Rahul,Mustafizur Rahman,0,1,1,,,,,PK vs RR 2021-04-12,AK Chaudhary,S Ravi,SV Samson,Punjab Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-12
