inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Punjab Kings,Sunrisers Hyderabad,0.1,MA Agarwal,KL Rahul,Sandeep Sharma,0,0,0,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,0.2,MA Agarwal,KL Rahul,Sandeep Sharma,0,0,0,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,0.3,MA Agarwal,KL Rahul,Sandeep Sharma,0,1,1,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,0.4,KL Rahul,MA Agarwal,Sandeep Sharma,0,1,1,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,0.5,MA Agarwal,KL Rahul,Sandeep Sharma,0,1,1,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,0.6,KL Rahul,MA Agarwal,Sandeep Sharma,0,0,0,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,1.1,MA Agarwal,KL Rahul,B Kumar,0,0,0,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,1.2,MA Agarwal,KL Rahul,B Kumar,0,0,0,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,1.3,MA Agarwal,KL Rahul,B Kumar,0,4,4,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,1.4,MA Agarwal,KL Rahul,B Kumar,0,2,2,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,1.5,MA Agarwal,KL Rahul,B Kumar,0,1,1,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,1.6,KL Rahul,MA Agarwal,B Kumar,0,3,3,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,2.1,KL Rahul,MA Agarwal,Sandeep Sharma,0,1,1,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,2.2,MA Agarwal,KL Rahul,Sandeep Sharma,0,0,0,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,2.3,MA Agarwal,KL Rahul,Sandeep Sharma,0,0,0,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,2.4,MA Agarwal,KL Rahul,Sandeep Sharma,0,0,0,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,2.5,MA Agarwal,KL Rahul,Sandeep Sharma,0,4,4,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
1st innings,Punjab Kings,Sunrisers Hyderabad,2.6,MA Agarwal,KL Rahul,Sandeep Sharma,0,1,1,,,,,PK vs SH 2021-09-25,RK Illingworth,YC Barde,JO Holder,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2021-09-25
