inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Chennai Super Kings,Kolkata Knight Riders,0.1,F du Plessis,RD Gaikwad,CV Varun,0,0,0,,,,,CSK vs KKR 2021-04-21,AY Dandekar,PR Reiffel,F du Plessis,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-21
1st innings,Chennai Super Kings,Kolkata Knight Riders,0.2,F du Plessis,RD Gaikwad,CV Varun,0,1,1,,,,,CSK vs KKR 2021-04-21,AY Dandekar,PR Reiffel,F du Plessis,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-21
1st innings,Chennai Super Kings,Kolkata Knight Riders,0.3,RD Gaikwad,F du Plessis,CV Varun,0,1,1,,,,,CSK vs KKR 2021-04-21,AY Dandekar,PR Reiffel,F du Plessis,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-21
1st innings,Chennai Super Kings,Kolkata Knight Riders,0.4,F du Plessis,RD Gaikwad,CV Varun,0,0,0,,,,,CSK vs KKR 2021-04-21,AY Dandekar,PR Reiffel,F du Plessis,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-21
1st innings,Chennai Super Kings,Kolkata Knight Riders,0.5,F du Plessis,RD Gaikwad,CV Varun,0,1,1,,,,,CSK vs KKR 2021-04-21,AY Dandekar,PR Reiffel,F du Plessis,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-21
1st innings,Chennai Super Kings,Kolkata Knight Riders,0.6,RD Gaikwad,F du Plessis,CV Varun,0,1,1,,,,,CSK vs KKR 2021-04-21,AY Dandekar,PR Reiffel,F du Plessis,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-21
1st innings,Chennai Super Kings,Kolkata Knight Riders,1.1,RD Gaikwad,F du Plessis,PJ Cummins,0,4,4,,,,,CSK vs KKR 2021-04-21,AY Dandekar,PR Reiffel,F du Plessis,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-21
1st innings,Chennai Super Kings,Kolkata Knight Riders,1.2,RD Gaikwad,F du Plessis,PJ Cummins,0,1,1,,,,,CSK vs KKR 2021-04-21,AY Dandekar,PR Reiffel,F du Plessis,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-21
1st innings,Chennai Super Kings,Kolkata Knight Riders,1.3,F du Plessis,RD Gaikwad,PJ Cummins,0,0,0,,,,,CSK vs KKR 2021-04-21,AY Dandekar,PR Reiffel,F du Plessis,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-21
1st innings,Chennai Super Kings,Kolkata Knight Riders,1.4,F du Plessis,RD Gaikwad,PJ Cummins,0,4,4,,,,,CSK vs KKR 2021-04-21,AY Dandekar,PR Reiffel,F du Plessis,Chennai Super Kings,Mumbai,"Wankhede Stadium, Mumbai",2021-04-21
