inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Mumbai Indians,Sunrisers Hyderabad,0.1,RG Sharma,Q de Kock,B Kumar,0,4,4,,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
1st innings,Mumbai Indians,Sunrisers Hyderabad,0.2,RG Sharma,Q de Kock,B Kumar,0,0,0,,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
1st innings,Mumbai Indians,Sunrisers Hyderabad,0.3,RG Sharma,Q de Kock,B Kumar,0,0,0,,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
1st innings,Mumbai Indians,Sunrisers Hyderabad,0.4,RG Sharma,Q de Kock,B Kumar,0,0,0,,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
1st innings,Mumbai Indians,Sunrisers Hyderabad,0.5,RG Sharma,Q de Kock,B Kumar,0,4,4,,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
1st innings,Mumbai Indians,Sunrisers Hyderabad,0.6,RG Sharma,Q de Kock,B Kumar,0,0,0,,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
1st innings,Mumbai Indians,Sunrisers Hyderabad,1.1,Q de Kock,RG Sharma,KK Ahmed,0,1,1,,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
1st innings,Mumbai Indians,Sunrisers Hyderabad,1.2,RG Sharma,Q de Kock,KK Ahmed,1,1,2,noballs,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
1st innings,Mumbai Indians,Sunrisers Hyderabad,1.3,Q de Kock,RG Sharma,KK Ahmed,4,0,4,legbyes,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
1st innings,Mumbai Indians,Sunrisers Hyderabad,1.4,Q de Kock,RG Sharma,KK Ahmed,0,0,0,,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
1st innings,Mumbai Indians,Sunrisers Hyderabad,1.5,Q de Kock,RG Sharma,KK Ahmed,0,0,0,,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
1st innings,Mumbai Indians,Sunrisers Hyderabad,1.6,Q de Kock,RG Sharma,KK Ahmed,0,1,1,,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
1st innings,Mumbai Indians,Sunrisers Hyderabad,1.7,RG Sharma,Q de Kock,KK Ahmed,0,0,0,,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
1st innings,Mumbai Indians,Sunrisers Hyderabad,2.1,Q de Kock,RG Sharma,Mujeeb Ur Rahman,0,1,1,,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
1st innings,Mumbai Indians,Sunrisers Hyderabad,2.2,RG Sharma,Q de Kock,Mujeeb Ur Rahman,0,0,0,,,,,MI vs SH 2021-04-17,CB Gaffaney,K Srinivasan,KA Pollard,Mumbai Indians,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-17
